2557	32038	792	32432	28986	32636	32524	6303	5715126	0	0	0	0	0
2047	7985	138	32591	8931	9174	12885	3173	5715152	0	0	0	0	0
-3645	-30696	-6915	32496	-32309	-32319	-32312	-6123	5717592	0	0	0	0	0
-2645	-11701	-5493	32462	-32293	-24565	-32313	-3278	5726471	0	0	0	0	0
2453	28431	1458	32661	23953	32495	31084	5937	5726482	0	0	0	0	0
2412	19007	1975	32658	25801	26970	28405	4185	5726486	0	0	0	0	0
-10500	-25711	-13225	32471	-32313	-32301	-32313	-15271	5728854	0	0	0	0	0
-18217	-23748	-19853	32767	-32271	-32323	-32343	-18229	5728867	0	0	0	0	0
-4153	19724	-4008	32461	9843	24796	15960	794	5764595	0	0	0	0	0
-1685	26841	-1781	32355	32467	32505	32422	439	5764612	0	0	0	0	0
-13182	-15425	-14137	32541	-20693	-25906	-21941	-14601	5764617	0	0	0	0	0
-16679	-30569	-18619	32593	-32311	-32309	-32313	-17944	5764622	0	0	0	0	0
-10777	8410	-11503	32687	-8701	6557	-2537	-7728	5768818	0	0	0	0	0
1687	32501	2007	32464	32612	32533	32481	5716	5768826	0	0	0	0	0
-1235	-2509	-2158	32450	-5173	-8861	-5711	-1633	5771312	0	0	0	0	0
-8367	-32308	-10342	32452	-32296	-32317	-32315	-10193	5771324	0	0	0	0	0
-3517	-3391	-5134	32445	-28138	-13718	-22461	-3221	5776433	0	0	0	0	0
3571	32491	3364	32471	29313	32559	32439	6461	5776442	0	0	0	0	0
-868	9777	-1380	32726	10899	9927	12311	307	5778806	0	0	0	0	0
-6530	-30252	-9359	32639	-32321	-32318	-32315	-13079	5778814	0	0	0	0	0
-21720	-16008	-23628	32655	-32295	-32308	-32291	-20756	5812606	0	0	0	0	0
-9163	24883	-9705	32568	16955	32103	24435	-4943	5812621	0	0	0	0	0
-4394	18044	-4607	32767	20254	23118	24131	-1709	5815061	0	0	0	0	0
-16362	-24313	-18495	32740	-32312	-32296	-32312	-17945	5815069	0	0	0	0	0
-18095	-26870	-20696	32468	-32317	-32297	-32327	-18955	5817572	0	0	0	0	0
-5503	15668	-6375	32515	-3056	15622	5841	-1298	5817580	0	0	0	0	0
3857	27822	3165	32539	25773	32767	32567	6909	5825089	0	0	0	0	0
-3729	-12557	-5908	32432	-25824	-25891	-23465	-5494	5827566	0	0	0	0	0
-9937	-32319	-13019	32556	-32319	-32313	-32315	-11858	5827578	0	0	0	0	0
-3209	4487	-5715	32426	-22373	-2210	-13006	-1964	5827582	0	0	0	0	0
4802	32431	3459	32572	26803	32475	32503	8246	5836335	0	0	0	0	0
2149	-978	-326	32462	-10144	-7521	-5273	1269	5836346	0	0	0	0	0
-16179	-32326	-19909	32767	-32300	-32313	-32309	-19263	5838992	0	0	0	0	0
-15269	-8247	-18453	32759	-32317	-21287	-28520	-13867	5839004	0	0	0	0	0
1259	31154	-566	32422	21205	32548	32601	3405	5842587	0	0	0	0	0
-8869	11690	-10393	32593	9284	14057	16224	-5947	5877569	0	0	0	0	0
-14536	-28721	-17115	32451	-32329	-32315	-32327	-14013	5877582	0	0	0	0	0
-16220	-20947	-19971	32379	-32319	-32323	-32325	-17370	5877586	0	0	0	0	0
-5381	22016	-6835	32533	10615	30239	23093	-97	5880051	0	0	0	0	0
-3427	20254	-4849	32554	24104	32440	32428	-250	5880060	0	0	0	0	0
-9729	-23151	-12432	32629	-32329	-32361	-28887	-10537	5886336	0	0	0	0	0
-14838	-29280	-17639	32442	-32318	-32324	-32327	-13113	5886347	0	0	0	0	0
715	12025	-1056	32514	-3865	14435	8407	5147	5888853	0	0	0	0	0
7455	29284	6347	32437	32503	32767	32452	11894	5891455	0	0	0	0	0
-859	-11263	-2832	32562	-15992	-18249	-9939	57	5891465	0	0	0	0	0
-6652	-32323	-9521	32685	-32304	-32315	-32319	-6473	5891470	0	0	0	0	0
-169	1014	-2396	32485	-19009	-2876	-7787	2785	5900081	0	0	0	0	0
7503	31807	6695	32610	32491	32453	32519	13245	5900091	0	0	0	0	0
1437	1036	-520	32495	4189	2053	9939	1917	5902600	0	0	0	0	0
-17052	-32331	-19647	32421	-32315	-32321	-32313	-15191	5902611	0	0	0	0	0
-11759	-11936	-14248	32689	-32297	-21071	-22267	-7890	5907581	0	0	0	0	0
-2601	27400	-3620	32493	27607	32477	32570	3661	5915046	0	0	0	0	0
-5267	12394	-5913	32552	20933	20366	32448	133	5915060	0	0	0	0	0
-11289	-30124	-12633	32647	-32318	-32299	-32318	-7911	5915066	5934603	0	0	0	0
-15547	-22857	-18105	32542	-32324	-32307	-32345	-12761	5948876	0	0	0	0	0
-5743	19085	-6235	32556	12392	27345	24947	1991	5948890	0	0	0	0	0
-3241	21853	-3407	32549	32570	32560	32487	3688	5951455	0	0	0	0	0
-7310	-22804	-8540	32503	-29812	-32328	-24057	-3897	5951468	0	0	0	0	0
-15397	-32318	-18204	32761	-32312	-32304	-32324	-13864	5951472	0	0	0	0	0
-6763	7416	-8237	32767	-7337	7305	3117	-1448	5960231	0	0	0	0	0
3301	28699	2971	32448	32614	32457	32466	10529	5960242	0	0	0	0	0
700	-10269	-1122	32506	-14969	-18573	-11860	2029	5960246	0	0	0	0	0
-7086	-32345	-10246	32439	-32303	-32318	-32321	-7478	5962589	0	0	0	0	0
319	-4770	-2399	32515	-32307	-14895	-22923	2301	5962596	0	0	0	0	0
7944	28518	6365	32437	23131	32569	30763	12067	5965082	0	0	0	0	0
2695	2859	580	32723	-293	1023	2295	3858	5965090	0	0	0	0	0
-5504	-32336	-8729	32584	-32339	-32345	-32327	-5774	5967609	5970793	0	0	0	0
-6094	-15896	-9942	32651	-32322	-32319	-32325	-7622	6002594	0	0	0	0	0
-6233	24086	-7871	32446	17115	32479	26692	-297	6002612	0	0	0	0	0
-2773	13982	-4867	32478	17659	21448	23269	-619	6002616	0	0	0	0	0
-13386	-29282	-16631	32572	-32319	-32309	-32324	-13903	6005824	0	0	0	0	0
-14374	-26683	-17772	32580	-32315	-32323	-32314	-13479	6005834	0	0	0	0	0
-2218	17074	-4667	32667	4737	22696	15258	1217	6005839	0	0	0	0	0
-523	23652	-2345	32427	29121	32574	32767	2599	6005842	0	0	0	0	0
-4914	-19544	-7591	32722	-28671	-31791	-25563	-5113	6010057	0	0	0	0	0
-6894	-32325	-10657	32597	-32317	-32301	-32322	-8391	6012581	0	0	0	0	0
1476	4445	-1545	32438	-15840	1074	-7879	3003	6012588	0	0	0	0	0
9067	29013	6987	32497	29475	32478	32521	11263	6012592	0	0	0	0	0
2359	-5851	-486	32454	-10105	-10777	-7949	1435	6015076	0	0	0	0	0
-1579	-32323	-5863	32439	-32325	-32316	-32322	-5419	6015087	0	0	0	0	0
-116	-5160	-3763	32767	-28409	-12003	-20824	-1487	6025069	0	0	0	0	0
-2463	29861	-4825	32561	32548	32573	32574	-276	6025082	0	0	0	0	0
-7800	7934	-9603	32496	15934	14193	17875	-6713	6047541	0	0	0	0	0
-13809	-31576	-16783	32704	-32300	-32312	-32329	-15175	6047562	0	0	0	0	0
-10590	-17614	-13388	32507	-32345	-29652	-32321	-9865	6053949	0	0	0	0	0
4339	25131	3305	32553	25239	32657	31579	8577	6053959	0	0	0	0	0
3317	19455	1434	32684	32606	32549	32462	3120	6053963	0	0	0	0	0
-8444	-24266	-10884	32713	-27745	-32323	-28319	-10359	6053967	0	0	0	0	0
-10845	-27160	-13164	32489	-32326	-32353	-32305	-9849	6056325	0	0	0	0	0
4735	16585	3527	32511	10773	22279	16914	8741	6056336	0	0	0	0	0
10363	27708	9765	32503	32664	32665	32591	13323	6058825	6071432	0	0	0	0
3440	-12417	1047	32529	-7622	-17005	-9366	109	6093318	0	0	0	0	0
-10835	-30920	-13142	32510	-32313	-32321	-32320	-11279	6093340	0	0	0	0	0
-3245	4480	-4590	32525	-2649	6129	1851	328	6093346	0	0	0	0	0
-1669	30267	-2439	32668	32467	32453	32649	2045	6093350	0	0	0	0	0
-4563	-3314	-5253	32467	6129	-3385	4643	-2356	6093355	0	0	0	0	0
-13110	-32339	-15357	32465	-32355	-32321	-32327	-13633	6098930	0	0	0	0	0
-4761	-11373	-6305	32407	-32317	-23418	-27721	-1545	6098947	0	0	0	0	0
6648	27653	6122	32481	24182	32597	29933	11955	6101298	0	0	0	0	0
5047	7932	3940	32712	6039	5623	8083	7127	6103965	0	0	0	0	0
-7575	-32181	-10697	32361	-32323	-32327	-32297	-8769	6103986	0	0	0	0	0
-6764	-22091	-10238	32471	-32311	-32327	-32325	-6403	6103994	6104342	0	0	0	0
3501	21269	1352	32452	-185	21365	7319	7737	6106262	0	0	0	0	0
7149	20228	4552	32514	10184	21187	13438	6914	6106276	6120748	0	0	0	0
-14362	-24007	-17959	32499	-32326	-32370	-32366	-15593	6141439	0	0	0	0	0
-20863	-32324	-25506	32515	-32333	-32297	-32298	-21589	6141454	0	0	0	0	0
-8367	9424	-12182	32503	-22340	5011	-12537	-7109	6141459	0	0	0	0	0
-3803	26044	-6855	32518	13765	32544	20960	-1019	6146420	0	0	0	0	0
-7667	-14024	-11925	32609	-32327	-28272	-32339	-9549	6146432	0	0	0	0	0
-13132	-32322	-18358	32436	-32315	-32336	-32325	-15927	6146437	0	0	0	0	0
-1871	-430	-6450	32632	-32333	-10943	-32324	-2168	6148805	0	0	0	0	0
8965	31779	5131	32424	15639	32571	23782	8715	6148818	0	0	0	0	0
2934	2131	-1367	32491	-13424	-2512	-9899	-517	6151438	0	0	0	0	0
