-21533	32669	-32315	-32323	3351	32421	-32309	-32311	4550914	0	0	0	0	0
-26665	32534	-32311	-32313	-24405	25765	-32315	-32318	4553381	0	0	0	0	0
-23684	32465	-32291	-32309	7283	32515	-32313	-32337	4553390	0	0	0	0	0
-17001	32535	-32313	-32309	32452	32367	-32313	-32319	4553395	0	0	0	0	0
-14213	32489	-32304	-32317	32575	32408	-32315	-32338	4566022	0	0	0	0	0
-27346	32577	-32313	-32318	11028	32460	-32320	-32334	4566037	0	0	0	0	0
-32310	32566	-32298	-32336	22461	32705	-32303	-32304	4574635	0	0	0	0	0
-23175	32535	-32319	-32333	32521	32530	-32312	-32325	4579622	0	0	0	0	0
-12457	32683	-32345	-32319	32525	32767	-32288	-32318	4579635	0	0	0	0	0
-25316	32510	-32321	-32315	32441	32615	-32315	-32319	4579639	4605160	0	0	0	0
-32303	32447	-32324	-32308	32525	32526	-32335	-32314	4613413	4613606	0	0	0	0
-19487	32767	-32287	-32299	32767	32544	-32298	-32340	4626024	0	0	0	0	0
-10390	32612	-32312	-32331	32524	32767	-32282	-32321	4626037	0	0	0	0	0
-20281	32462	-32312	-32335	32767	32462	-32324	-32326	4626042	4626444	0	0	0	0
-21786	32601	-32317	-32315	32562	32463	-32320	-32320	4628383	4628781	0	0	0	0
-10906	32417	-32320	-32323	32423	32538	-32320	-32315	4630862	0	0	0	0	0
-604	32456	-32317	-32297	32438	32407	13566	-32323	4630872	0	0	0	0	0
-3246	32614	-32315	-32328	32679	32418	-203	-32315	4630876	4631031	0	0	0	0
-11905	32463	-32311	-32315	32535	32386	-32318	-32318	4633513	0	0	0	0	0
-5925	32452	-32321	-32321	32600	32329	-1307	-32273	4633525	4633696	0	0	0	0
2121	32392	-32318	-32297	32699	32767	32696	-32325	4647136	0	0	0	0	0
9	32651	-32353	-32317	32485	32514	32446	-32303	4647151	4647455	0	0	0	0
-8892	32457	-32307	-32329	32489	32550	20641	-32336	4649625	4650089	0	0	0	0
-10301	32527	-32331	-32312	32544	32465	30899	-32325	4652124	0	0	0	0	0
-5940	32743	-32361	-32319	32502	32525	32538	-32322	4652132	0	0	0	0	0
-5136	32541	-32297	-32332	32616	32533	32487	-32331	4652137	4652294	0	0	0	0
-11652	32417	-32315	-32312	32625	32767	32426	-32330	4654626	0	0	0	0	0
-11083	32626	-32314	-32312	32483	32400	32767	-32323	4654633	4654868	0	0	0	0
-3684	32405	-32308	-32313	32767	32473	32540	-32322	4662118	0	0	0	0	0
6489	32503	-32315	-32318	32416	32441	32682	-32319	4662128	4662566	0	0	0	0
-7027	32529	-32303	-32283	32412	32438	32401	-32378	4699648	4700060	0	0	0	0
-12339	32489	-32309	-32323	32475	32481	32741	-32329	4702875	0	0	0	0	0
-8958	32528	-32309	-32317	32767	32474	32489	-32326	4702885	0	0	0	0	0
1115	32363	-32281	-32317	32442	32517	32767	-32322	4702889	0	0	0	0	0
-4525	32622	-32320	-32343	32585	32435	32501	-32300	4702893	0	0	0	0	0
-9464	32652	-32313	-32335	32475	32428	32767	-32359	4702896	4703175	0	0	0	0
-4962	32455	-32312	-32323	32510	32767	32581	-32336	4708505	0	0	0	0	0
7582	32454	-32315	-32334	32464	32720	32642	-32353	4708513	4708994	0	0	0	0
8150	32509	-32336	-32326	32456	32414	32484	-32329	4713376	4713849	0	0	0	0
1465	32359	-32325	-32329	32572	32545	32636	-32337	4715855	0	0	0	0	0
