-12286	-32337	-12820	-32307	-32307	-32307	-32308	-11613	5297468	0	0	0	0	0
-5983	-6130	-5874	-32289	-21049	-10883	-13384	-2395	5297501	0	0	0	0	0
2614	31711	4023	28038	32457	32423	32476	8695	5297507	0	0	0	0	0
2285	8912	3565	16964	18924	14371	25821	6204	5309843	0	0	0	0	0
-7735	-31480	-8625	-32308	-32309	-32315	-32308	-8862	5309859	0	0	0	0	0
-9544	-17315	-9966	-32312	-32312	-27392	-26253	-6780	5309864	0	0	0	0	0
-2908	26012	-2447	15056	29391	32765	32375	985	5318590	0	0	0	0	0
-7507	21285	-6006	32597	32597	32517	32534	-685	5326236	0	0	0	0	0
-12899	-23734	-13175	-27958	-23460	-32297	-21001	-12134	5326250	0	0	0	0	0
-14075	-27097	-14457	-32323	-32313	-32317	-32313	-11755	5326255	0	0	0	0	0
-6829	16459	-5510	2233	17099	26182	22563	9	5336146	0	0	0	0	0
-3273	32412	-1936	32487	32464	32615	32549	1137	5370589	0	0	0	0	0
-11116	-11636	-10215	-4060	-2209	-15426	-4548	-8998	5370607	0	0	0	0	0
-15081	-32309	-15212	-32330	-32337	-32317	-32317	-14667	5370612	0	0	0	0	0
-10903	5684	-9823	-10178	2211	9323	2277	-6807	5370617	0	0	0	0	0
-1650	32577	1143	32635	32604	32398	32562	4865	5370622	0	0	0	0	0
-3238	1606	-1740	19960	16988	4525	12498	-3487	5374933	0	0	0	0	0
-13138	-32298	-12368	-32308	-32308	-32298	-32314	-14207	5374954	0	0	0	0	0
-10047	-7855	-8271	-23503	-16486	-12173	-17839	-6709	5377345	0	0	0	0	0
6468	31269	9393	32555	32609	32394	32387	11194	5379856	0	0	0	0	0
4574	13283	7191	32573	32548	22648	32568	6343	5379872	0	0	0	0	0
-6186	-29361	-4654	-30265	-32304	-32313	-32315	-6859	5379876	0	0	0	0	0
-6187	-21395	-4319	-32308	-32311	-32308	-32311	-3647	5384864	0	0	0	0	0
5773	22944	8274	18388	24990	32513	28093	9978	5384875	0	0	0	0	0
5309	22813	8343	32583	32627	32585	32514	9258	5391200	0	0	0	0	0
-12767	-22777	-12115	-21681	-23332	-32292	-24162	-14249	5391209	0	0	0	0	0
-19326	-29823	-18693	-32311	-32303	-32311	-32313	-18928	5398481	0	0	0	0	0
-7625	12371	-5622	-1481	7261	18995	11978	-2460	5432345	0	0	0	0	0
-2810	32450	-936	32511	32602	32640	32489	531	5432363	0	0	0	0	0
-9551	-9227	-8020	83	-4234	-14048	-4739	-7250	5432369	0	0	0	0	0
-15271	-32318	-15480	-32311	-32313	-32314	-32314	-16617	5434814	0	0	0	0	0
-9675	318	-9108	-18381	-11594	-1563	-7015	-7241	5437441	0	0	0	0	0
1123	32449	2977	32593	32476	32468	32723	5609	5437455	0	0	0	0	0
-3902	2979	-2821	18363	13117	5543	13836	-4005	5437460	0	0	0	0	0
-9771	-32329	-9081	-32319	-32317	-32322	-32311	-10429	5439812	0	0	0	0	0
-3952	-12209	-3107	-32321	-32309	-20771	-26893	-2120	5442312	0	0	0	0	0
5713	29332	7468	27728	32648	32576	32485	9295	5442324	0	0	0	0	0
5271	15867	6967	32449	27579	23853	27925	6724	5442329	0	0	0	0	0
-4717	-27706	-4599	-32313	-32313	-32307	-32315	-6839	5444813	0	0	0	0	0
-4511	-21951	-4717	-32320	-32313	-32356	-32313	-5530	5444826	0	0	0	0	0
5139	22551	6004	11880	21052	31677	23643	7508	5481229	0	0	0	0	0
1230	28568	2167	32683	32708	32581	32445	1972	5481246	0	0	0	0	0
-8138	-16564	-8490	-11774	-13431	-25949	-17671	-12646	5481251	0	0	0	0	0
-14541	-28217	-14757	-32324	-32309	-32335	-32318	-15520	5487330	0	0	0	0	0
-6447	11483	-6093	725	9053	16172	10458	-5253	5487342	0	0	0	0	0
1275	32475	2869	32760	32465	32473	32596	3335	5487348	0	0	0	0	0
-6749	-5145	-5737	11889	5952	-7360	3678	-6613	5492328	0	0	0	0	0
-7158	-32327	-7210	-32328	-32321	-32333	-32293	-8850	5492341	0	0	0	0	0
-331	-2146	-19	-18863	-14479	-7151	-11095	411	5494951	0	0	0	0	0
8330	31968	9976	32767	32613	32631	32482	12083	5494963	0	0	0	0	0
3395	6687	4454	24630	16577	10007	18036	3521	5508703	0	0	0	0	0
-4986	-31775	-4883	-32319	-32313	-32320	-32309	-6679	5511202	0	0	0	0	0
-3727	-13682	-3735	-32315	-32313	-23475	-28603	-3523	5511215	0	0	0	0	0
6528	29746	8097	26492	31195	32513	32624	8987	5511220	0	0	0	0	0
-5149	20125	-3361	32470	32385	32569	32767	-2400	5513578	0	0	0	0	0
-9043	-24256	-8839	-27011	-29063	-32316	-30267	-11248	5513592	5520904	0	0	0	0
-15248	-22133	-14693	-32314	-32320	-32316	-32325	-15355	5519814	0	0	0	0	0
-4880	21022	-2861	11117	21123	32438	23421	-607	5519827	0	0	0	0	0
1478	32486	4833	32767	32577	32658	32440	6620	5522302	0	0	0	0	0
-5287	-13278	-4363	-3901	-6345	-16638	-10708	-8077	5529802	0	0	0	0	0
-14941	-29883	-14139	-32324	-32322	-32320	-32328	-15279	5529814	0	0	0	0	0
-6423	9013	-5055	-245	7280	15887	7130	-4238	5529819	5545746	0	0	0	0
3045	32439	6569	32472	32496	32767	32463	9479	5563598	0	0	0	0	0
-630	-874	1032	23800	14434	2443	9090	-2097	5566215	0	0	0	0	0
-13673	-31154	-12476	-31359	-32325	-32339	-32330	-14061	5566223	0	0	0	0	0
-6268	-2989	-4347	-7663	-7437	-3245	-9559	-3895	5566227	0	0	0	0	0
548	32532	3774	32478	32559	32529	32735	5574	5568587	0	0	0	0	0
154	11835	2797	32567	32728	21521	32517	1191	5573734	0	0	0	0	0
-6139	-29243	-4512	-15605	-27903	-32327	-32318	-6479	5573741	0	0	0	0	0
-693	-16031	830	-18857	-24349	-23808	-27526	371	5573745	0	0	0	0	0
8837	27863	11611	32568	32585	32675	32767	13324	5576070	0	0	0	0	0
10629	23255	13384	32475	32509	32685	32597	13351	5576077	0	0	0	0	0
-1264	-23047	162	-3943	-20199	-32324	-24416	-1689	5587546	0	0	0	0	0
-5285	-26063	-4444	-32343	-32308	-32333	-32311	-4652	5587569	0	0	0	0	0
4337	16956	6553	20815	16679	25137	19117	8761	5589865	0	0	0	0	0
4241	32489	6326	32447	32444	32637	32625	6359	5592469	0	0	0	0	0
-8037	-11655	-5847	9854	-5054	-15540	-7581	-6058	5592485	0	0	0	0	0
-13477	-32310	-13060	-32321	-32322	-32308	-32326	-14384	5592495	0	0	0	0	0
-6963	4173	-4877	-2195	-4063	5886	-1796	-1593	5599868	0	0	0	0	0
2334	32627	5106	32604	32474	32517	32484	6648	5633738	0	0	0	0	0
-4025	-393	-2108	23432	9713	1685	7744	-2257	5633755	0	0	0	0	0
-13666	-32312	-13357	-32313	-32321	-32323	-32327	-14880	5633759	0	0	0	0	0
-10240	-8079	-9240	-20715	-21581	-13554	-20690	-7884	5633763	0	0	0	0	0
268	31759	2493	32476	32481	32709	32521	5284	5636103	0	0	0	0	0
-525	12886	1485	32537	32757	20970	24279	1751	5636123	0	0	0	0	0
-7713	-28515	-7157	-24399	-32323	-32325	-32315	-9366	5636127	0	0	0	0	0
-4785	-19010	-4234	-32317	-32317	-32319	-32319	-4124	5638701	0	0	0	0	0
8190	25281	9619	28966	26482	32644	26972	11186	5638716	0	0	0	0	0
9358	25441	11109	32446	32444	32447	32518	11269	5643668	0	0	0	0	0
399	-20836	737	-10641	-22877	-32231	-27922	-1245	5643682	5646458	0	0	0	0
-1643	-28533	-1900	-32317	-32329	-32311	-32345	-2669	5648590	0	0	0	0	0
8493	13491	8764	4417	3934	16510	5813	9757	5654936	0	0	0	0	0
11189	31132	12072	32767	32767	32725	32592	12232	5654954	0	0	0	0	0
-10493	-11149	-10579	-921	-10045	-17031	-12762	-11727	5654958	5655838	0	0	0	0
-13599	-32329	-14153	-32319	-32322	-32318	-32318	-15475	5660000	0	0	0	0	0
-7941	-1478	-8458	-24087	-19140	-5545	-17816	-7027	5660022	5679278	0	0	0	0
175	31179	955	32494	32577	32547	32654	1831	5693694	0	0	0	0	0
599	1579	499	9561	3915	617	1396	-2197	5693708	5695688	0	0	0	0
-13548	-32327	-14639	-32318	-32332	-32321	-32314	-16771	5696050	0	0	0	0	0
-10506	-13837	-11729	-32327	-32318	-24004	-32327	-11883	5696063	0	0	0	0	0
393	27748	701	18668	25559	32464	28779	2468	5703676	0	0	0	0	0
454	14597	893	20083	19997	20952	19820	1649	5703690	0	0	0	0	0
-4273	-29544	-5413	-32331	-32321	-32328	-32321	-6967	5706041	0	0	0	0	0
-4862	-22807	-6490	-32315	-32318	-32323	-32327	-6581	5706048	5712289	0	0	0	0
4083	21959	3904	-3596	10055	28636	15615	6313	5712459	0	0	0	0	0
8679	26300	8726	24410	32458	32674	32397	9428	5712470	0	0	0	0	0
-281	-18757	-1463	-32317	-27901	-30933	-28738	-3623	5717268	0	0	0	0	0
-5847	-29929	-7577	-32321	-32341	-32326	-32321	-8580	5719903	0	0	0	0	0
-5629	10187	-6294	-23129	-2849	13559	519	-4557	5719910	0	0	0	0	0
5336	32435	6084	27771	32480	32473	32519	8446	5719914	0	0	0	0	0
-3308	-5644	-3835	-13190	-3844	-9321	-5915	-6255	5727294	5728998	0	0	0	0
-14345	-32314	-15515	-32329	-32303	-32322	-32323	-16157	5761189	0	0	0	0	0
-5662	-1023	-6617	-32342	-16867	-4378	-15515	-5855	5761199	0	0	0	0	0
963	32767	1336	23893	32478	32591	32455	2005	5761203	0	0	0	0	0
-4174	7793	-3659	6982	17479	11890	15536	-3333	5761208	5762234	0	0	0	0
-12796	-31288	-13810	-32307	-32320	-32326	-32297	-15363	5768679	0	0	0	0	0
-7323	-13752	-7943	-32369	-32322	-24949	-32329	-7097	5768687	0	0	0	0	0
1788	29094	1987	11373	30833	32408	32468	4221	5768693	0	0	0	0	0
439	20042	903	21280	32436	32604	32503	2328	5774799	0	0	0	0	0
-3547	-25055	-4601	-32326	-32319	-32325	-32322	-5911	5774811	5778910	0	0	0	0
-4527	-23908	-5855	-32324	-32332	-32321	-32340	-5643	5779925	0	0	0	0	0
5014	20199	4843	-6600	13403	27504	18352	7447	5779946	0	0	0	0	0
10213	32673	10951	28873	32678	32647	32584	12494	5782298	0	0	0	0	0
4255	-15190	3429	-25833	-16696	-23159	-17677	2065	5784921	0	0	0	0	0
-3846	-30249	-5371	-32323	-32321	-32325	-32320	-6169	5784934	0	0	0	0	0
-2411	8559	-4146	-25582	-2063	12064	1211	-4501	5784939	0	0	0	0	0
-877	32556	661	30309	32695	32452	32762	4342	5787297	0	0	0	0	0
-6394	-1676	-6619	-4345	5297	-1092	4312	-6260	5787309	5795617	0	0	0	0
-13436	-32307	-14944	-32319	-32318	-32325	-32322	-15430	5799925	0	0	0	0	0
-7639	-3574	-8388	-32325	-18679	-7815	-15152	-6800	5799946	0	0	0	0	0
-297	32557	291	26579	32575	32767	32517	4481	5804796	5812208	0	0	0	0
-843	10336	-1066	14797	22300	17081	23945	-707	5839947	0	0	0	0	0
-12011	-30757	-12569	-32329	-32335	-32330	-32325	-11087	5839961	0	0	0	0	0
-9993	-17510	-10785	-32327	-32342	-29127	-32332	-8396	5839966	5845528	0	0	0	0
1503	26780	1675	7311	26471	32756	32023	4922	5846043	0	0	0	0	0
1159	22468	1619	24524	32693	32596	32567	3607	5846055	0	0	0	0	0
-9060	-22325	-9603	-32326	-27029	-32314	-27643	-11033	5848662	0	0	0	0	0
-11631	-26459	-12595	-32334	-32325	-32322	-32322	-12076	5848670	0	0	0	0	0
-1295	17705	-1028	-8836	12160	25439	17334	2058	5851039	0	0	0	0	0
9192	32510	10445	32650	32523	32376	32460	12813	5853659	0	0	0	0	0
3208	-10098	2895	-15443	-7272	-15083	-8340	1798	5853666	0	0	0	0	0
-3885	-29080	-4985	-32307	-32320	-32303	-32334	-5467	5853670	0	0	0	0	0
3526	7621	3441	-21621	-1811	9623	609	5847	5861032	0	0	0	0	0
11199	32454	12489	32767	32767	32570	32439	14618	5861039	5862362	0	0	0	0
6423	4581	6933	10589	17164	8533	13991	5739	5863661	0	0	0	0	0
-4197	-29465	-5375	-32328	-32325	-32317	-32324	-9625	5863669	0	0	0	0	0
-3407	-5463	-3619	-30028	-13901	-7747	-13437	-3769	5868533	0	0	0	0	0
3917	32744	5985	32670	32663	32740	32725	9070	5878050	0	0	0	0	0
1121	16602	2451	32407	32501	32571	32438	2291	5878057	0	0	0	0	0
-8388	-26710	-7428	-20917	-21672	-32323	-24297	-7467	5878061	0	0	0	0	0
-5062	-17811	-5099	-27003	-21362	-23520	-20564	-5727	5878065	0	0	0	0	0
3273	26192	5503	32594	32767	32683	32476	7773	5878070	5878972	0	0	0	0
4806	26372	7373	32542	32442	32425	32522	9011	5886162	0	0	0	0	0
-2513	-18713	-1162	12011	180	-21272	-3658	-3485	5886170	5895524	0	0	0	0
-4894	-26155	-4015	-15025	-22813	-32330	-24672	-5007	5897291	0	0	0	0	0
713	15634	2979	32709	32525	30110	32449	5014	5897304	0	0	0	0	0
7138	32610	10857	32582	32754	32439	32486	12772	5902417	0	0	0	0	0
-188	-7147	2439	32664	26309	-667	20232	663	5902430	0	0	0	0	0
-7115	-30867	-4439	5851	-17211	-32333	-21499	-6012	5908541	5912249	0	0	0	0
3995	3137	7731	32754	22426	12416	21057	7951	5946258	0	0	0	0	0
10143	32591	15420	32647	32714	32484	32577	17598	5946281	0	0	0	0	0
8019	5694	12515	32451	32478	20588	32652	9734	5946286	0	0	0	0	0
-4223	-30853	-249	32513	-5953	-32331	-13827	-2435	5959792	0	0	0	0	0
-243	-9231	4744	32469	13041	-3914	7792	5436	5959805	5962274	0	0	0	0
14044	31004	20191	32566	32563	32448	32499	20301	5962430	0	0	0	0	0
14726	17748	21367	32417	32567	32486	32543	19219	5962442	0	0	0	0	0
8281	-26020	13463	32614	8862	-27058	-1003	9479	5964790	0	0	0	0	0
8436	-19488	13752	32767	4407	-19879	-3569	11072	5964803	0	0	0	0	0
17939	24802	25150	32767	32493	32592	32355	24691	5969913	0	0	0	0	0
23003	32464	30967	32574	32465	32767	32604	28493	5969926	0	0	0	0	0
12872	-15296	19474	32477	32477	-9597	20203	15153	5972288	0	0	0	0	0
11435	-27041	17582	32432	3559	-28831	-6461	13490	5974912	0	0	0	0	0
16477	13847	24354	32767	32387	32767	32767	22576	5974925	0	0	0	0	0
18173	32767	27878	32767	32767	32485	32767	26196	5974931	0	0	0	0	0
12625	-4045	21549	32496	32532	9540	32561	19935	5977292	5979040	0	0	0	0
5373	-30974	12497	32596	7332	-32328	-4985	6455	5986164	0	0	0	0	0
5437	178	14868	32461	32688	13479	32449	13896	5986177	0	0	0	0	0
15103	32745	25701	32600	32487	32504	32507	24199	5986182	0	0	0	0	0
14825	8536	25847	32525	32465	32537	32477	22161	5986186	5995552	0	0	0	0
2709	-30125	11724	32626	16253	-30996	3352	6712	6021172	0	0	0	0	0
5523	-13009	15228	32513	26916	-7235	17527	13007	6021186	0	0	0	0	0
18816	29200	30424	32660	32688	32666	32765	28855	6021191	0	0	0	0	0
17074	19990	28962	32397	32395	32767	32471	25143	6023536	6028885	0	0	0	0
2951	-24571	13317	32643	29127	-22785	14239	9287	6029914	0	0	0	0	0
4840	-23256	14797	32675	14479	-23147	3725	11103	6029927	0	0	0	0	0
19951	20857	32096	32444	32400	32657	32502	30617	6029932	0	0	0	0	0
27051	32493	32449	32565	32600	32596	32453	32557	6034911	0	0	0	0	0
17463	-13241	28607	32481	32467	-6994	32598	22980	6039910	0	0	0	0	0
12285	-29108	22733	32665	6519	-32328	-5149	17343	6039922	0	0	0	0	0
17865	9274	30033	32457	32613	24058	32467	27120	6039927	0	0	0	0	0
23990	32519	32464	32573	32473	32534	32659	32494	6042410	0	0	0	0	0
21552	-1977	32471	32767	32499	8229	32489	28147	6042422	6045647	0	0	0	0
3018	-32334	13939	32426	2151	-32341	-9451	8071	6047403	0	0	0	0	0
9843	-6269	20939	32690	26513	32	19623	17291	6047416	0	0	0	0	0
14142	30524	27909	32590	32469	32392	32475	26909	6054786	6062205	0	0	0	0
11747	8547	24747	32476	32448	24273	32485	21049	6089291	0	0	0	0	0
2623	-31895	14007	32767	-1415	-32345	-11700	9996	6089304	0	0	0	0	0
2178	-17557	13261	32695	3051	-20971	-3985	10583	6089309	0	0	0	0	0
12356	26707	25532	32573	32329	32571	32417	24278	6089313	0	0	0	0	0
14142	21732	27306	32497	32452	32720	32656	24016	6089317	6095559	0	0	0	0
4553	-22718	15561	32507	10007	-27057	-1194	8788	6103658	0	0	0	0	0
1579	-25712	12857	32598	-8185	-32325	-16988	8195	6103671	0	0	0	0	0
12089	17212	25122	32572	32459	32263	32425	23258	6108532	0	0	0	0	0
23923	32450	32419	32481	32497	32458	32587	32498	6111158	0	0	0	0	0
15557	-11433	27041	32513	25086	-10746	12709	21304	6111173	0	0	0	0	0
7147	-31396	18043	32609	-16664	-32322	-26868	12607	6111179	6112265	0	0	0	0
14286	4569	26272	32525	24367	11057	17765	23260	6113662	0	0	0	0	0
24535	32551	32462	32767	32557	32621	32713	32571	6113675	0	0	0	0	0
16278	-357	28387	32713	32538	6469	26453	22822	6116149	0	0	0	0	0
-757	-32334	9597	32414	-17370	-32319	-27443	2546	6116156	0	0	0	0	0
16	-8251	11344	32767	4923	-7405	-1919	7425	6118523	0	0	0	0	0
16402	30642	28883	32390	32468	32474	32462	24343	6126157	0	0	0	0	0
11109	12235	23173	32519	32472	26282	32447	16149	6126169	0	0	0	0	0
-2751	-30414	8824	32628	-13475	-32346	-23647	3339	6126174	6128985	0	0	0	0
-2063	-20789	9028	32445	-15117	-27643	-21839	5606	6136157	0	0	0	0	0
9213	22843	21575	32407	32429	32595	32583	19186	6136170	0	0	0	0	0
10398	22276	22955	32500	32635	32531	32464	20001	6144905	0	0	0	0	0
2781	-22546	13692	32640	-5617	-30356	-13733	8806	6144917	6145558	0	0	0	0
441	-29604	10557	32543	-30203	-32323	-32313	6801	6178598	0	0	0	0	0
7599	13293	19696	32407	23769	21060	22111	19399	6178614	6178897	0	0	0	0
12207	32724	24220	32619	32767	32672	32436	22883	6186170	0	0	0	0	0
1981	-9494	12128	32620	11275	-11426	4315	8081	6186182	0	0	0	0	0
-1812	-32330	7582	32636	-32329	-32328	-32292	3335	6186187	0	0	0	0	0
5223	1104	15404	32560	4039	2647	1953	12718	6188667	0	0	0	0	0
9695	32483	21114	32486	32552	32519	32430	20731	6188679	0	0	0	0	0
9023	4065	19718	32575	26730	8137	21363	17116	6188684	0	0	0	0	0
4011	-32330	12501	32745	-32333	-32322	-32329	8693	6191018	0	0	0	0	0
6552	-10599	15024	32599	-16557	-16783	-18323	13907	6193669	0	0	0	0	0
18081	30435	27883	32465	32462	32545	32587	27711	6193681	0	0	0	0	0
16130	17734	26073	32468	32465	32692	32469	23983	6193686	6195670	0	0	0	0
6677	-25684	14861	32420	-23468	-32330	-30951	11575	6196193	0	0	0	0	0
7243	-20721	14620	32560	-32328	-32316	-32314	11613	6201159	0	0	0	0	0
8709	23322	17884	32767	31256	32536	27947	17715	6201168	0	0	0	0	0
14279	27260	23761	32460	32449	32543	32507	20080	6201173	6212233	0	0	0	0
-3013	-18035	5564	32694	-8580	-24057	-18591	1180	6241183	6245505	0	0	0	0
-7430	-30075	423	32403	-32350	-32302	-32328	-3331	6258200	0	0	0	0	0
2096	10999	11376	32594	10413	16428	5886	10319	6258211	0	0	0	0	0
9895	32466	19854	32424	32557	32462	32547	17413	6258215	0	0	0	0	0
-185	-5815	9075	32481	4985	-7541	-4315	4753	6258219	0	0	0	0	0
-5754	-32340	2551	24416	-32305	-32328	-32355	-1740	6258222	6262253	0	0	0	0
3436	-2615	11953	32767	-13757	-4956	-18261	9954	6263677	0	0	0	0	0
14767	32627	24939	32765	32489	32767	32425	23367	6263688	0	0	0	0	0
11877	6513	21093	32455	16787	10795	9852	16343	6266014	0	0	0	0	0
2829	-31647	10171	17670	-32320	-32324	-32300	5017	6271166	0	0	0	0	0
2389	-14025	9547	16490	-32331	-23074	-32326	6808	6271178	0	0	0	0	0
11690	28670	20313	32516	29387	32454	28748	19967	6271183	0	0	0	0	0
11801	19431	20634	32575	32551	32444	26368	19194	6273665	0	0	0	0	0
5348	-25247	11684	17225	-32319	-32329	-32327	7338	6278655	0	0	0	0	0
-5195	-24315	779	-6786	-32321	-32328	-32326	-1908	6278668	0	0	0	0	0
-2846	18807	5344	32496	12396	28695	13706	7917	6278672	6279053	0	0	0	0
12952	28434	21014	32433	32488	32453	32509	20339	6280991	0	0	0	0	0
7993	-15023	13742	24373	-20371	-23675	-23908	9638	6287414	0	0	0	0	0
-3707	-30084	264	-19691	-32319	-32326	-32321	-5822	6287426	0	0	0	0	0
-1333	8613	4038	21955	-4412	11299	-3736	2512	6287432	0	0	0	0	0
2799	32767	10354	32755	32708	32424	32465	10903	6292414	0	0	0	0	0
439	-2499	6452	32487	1593	-2178	-2031	4325	6292427	6295588	0	0	0	0
-8723	-32151	-3739	-18086	-32322	-32329	-32338	-7588	6297520	0	0	0	0	0
-4341	-3263	1152	3046	-20635	-6409	-19968	1195	6297533	0	0	0	0	0
2821	32505	9364	32442	32435	32473	32621	10380	6297538	6312214	0	0	0	0
6545	11389	12170	32454	19537	17681	17973	9322	6331933	0	0	0	0	0
-7677	-28953	-2713	-12736	-32329	-32352	-32321	-5027	6331950	0	0	0	0	0
-8282	-15209	-3729	-16032	-32329	-24566	-32312	-3706	6331956	0	0	0	0	0
4371	30081	10131	32450	30569	32518	31685	11420	6331960	0	0	0	0	0
2581	25350	9169	32743	32767	32414	32702	10168	6331964	0	0	0	0	0
-2280	-19189	2925	4623	-22330	-28997	-26333	1773	6336161	0	0	0	0	0
-286	-22380	4249	-21835	-32325	-32329	-32331	3941	6336173	0	0	0	0	0
10065	21175	15886	32377	17159	31635	19213	18799	6338665	0	0	0	0	0
