1665	-14338	8217	7562	4843	-4766	5342	4655	5370574	0	0	0	0	0
11059	-312	18469	18644	29481	20020	32464	13559	5370605	0	0	0	0	0
6719	-14690	15085	15450	14329	-534	17345	9045	5370611	0	0	0	0	0
6148	-24329	14504	15244	-3116	-18121	-500	7990	5373064	5386556	0	0	0	0
5185	-15382	13943	15083	5159	-5630	8700	7934	5406838	0	0	0	0	0
9137	-4664	19174	21470	23798	13698	30551	14217	5406854	5407790	0	0	0	0
5473	-14674	15272	17829	15691	971	23571	8051	5414526	0	0	0	0	0
-1655	-31017	8936	12041	-7661	-23881	125	2549	5414536	5414845	0	0	0	0
-2465	-26993	8262	11841	-7493	-19586	1508	2439	5422010	0	0	0	0	0
-142	-14316	12118	16956	11703	2071	23338	9153	5422022	0	0	0	0	0
7842	-15000	20411	25687	14967	2197	28534	16163	5428127	0	0	0	0	0
4549	-29388	16984	22268	-6521	-21688	7128	11582	5428137	0	0	0	0	0
2901	-29245	15635	21516	-12562	-24701	961	11265	5430784	0	0	0	0	0
7271	-14427	20623	27128	7209	-1189	21344	17363	5430793	5431596	0	0	0	0
9916	-10517	24248	31481	19870	8904	32599	20915	5433133	0	0	0	0	0
10324	-24448	24635	32471	3150	-12399	16656	18658	5435766	0	0	0	0	0
3067	-31056	16753	23704	-8528	-23929	2869	9285	5435774	0	0	0	0	0
8077	-20014	23384	31597	8086	-4377	18426	17383	5435778	0	0	0	0	0
6967	-14547	23604	32562	24791	9515	32673	18861	5438125	0	0	0	0	0
5804	-28213	22816	32378	12814	-8571	20188	14420	5438133	0	0	0	0	0
21	-32303	17627	27668	-6546	-29025	-1499	9140	5444428	0	0	0	0	0
3901	-32329	21963	32445	2461	-17086	5991	13430	5444445	5448585	0	0	0	0
8423	-21363	27824	32505	21379	2743	25107	18343	5480660	0	0	0	0	0
8226	-29821	28975	32767	14656	-7769	17661	18671	5480683	5481689	0	0	0	0
3013	-32329	23773	32487	-8232	-32308	-6853	12063	5483264	0	0	0	0	0
5463	-32331	26334	32445	-7772	-29102	-7741	13487	5483283	0	0	0	0	0
7437	-28797	30135	32612	11239	-7571	12269	19587	5483291	0	0	0	0	0
12245	-28855	32537	32528	16179	-6348	17339	21643	5483300	0	0	0	0	0
6801	-32304	30754	32424	-6595	-32301	-5682	17903	5485770	0	0	0	0	0
12315	-32338	32433	32534	-12839	-32327	-12871	22197	5485786	0	0	0	0	0
16702	-30906	32436	32444	4763	-14005	5826	27903	5488152	0	0	0	0	0
19768	-26892	32425	32449	16145	-3825	18310	31892	5496989	0	0	0	0	0
16791	-32321	32460	32663	-1832	-25937	820	28376	5497005	0	0	0	0	0
12682	-32317	32652	32730	-17629	-32299	-14871	24094	5497014	5498641	0	0	0	0
15398	-32310	32625	32496	-5975	-24439	-1001	28407	5499342	0	0	0	0	0
14066	-30977	32576	32448	9550	-8593	17382	28631	5499369	5514993	0	0	0	0
4611	-32300	32462	32517	-6709	-28933	2429	19097	5533326	0	0	0	0	0
2183	-32302	32418	32699	-29445	-32328	-20209	18127	5533347	0	0	0	0	0
7623	-32297	32764	32562	-24961	-32325	-14647	24021	5535648	0	0	0	0	0
7742	-32329	32420	32567	-7765	-22891	4227	25037	5538261	0	0	0	0	0
7740	-32323	32544	32576	-13339	-31505	-439	25961	5538279	0	0	0	0	0
3834	-32326	32767	32526	-32295	-32338	-24953	20192	5538288	0	0	0	0	0
8302	-32331	32561	32585	-32369	-32356	-28126	25759	5540760	0	0	0	0	0
12968	-32315	32483	32529	-16607	-28345	-7327	30767	5540776	0	0	0	0	0
15149	-32292	32510	32637	-11148	-25147	-2744	32490	5543259	0	0	0	0	0
11410	-32324	32473	32674	-32232	-32340	-26849	26252	5543274	0	0	0	0	0
9409	-32323	32499	32453	-32325	-32313	-32349	24325	5545640	5548763	0	0	0	0
13047	-32320	32711	32583	-25023	-32343	-23213	28745	5580783	0	0	0	0	0
12713	-32335	32579	32703	-11875	-23284	-11205	27314	5580806	0	0	0	0	0
3191	-32313	32668	32484	-29945	-32325	-30667	18681	5580815	0	0	0	0	0
735	-32329	30289	32689	-32321	-32325	-32325	13967	5580823	5581713	0	0	0	0
1623	-32340	32061	32449	-32345	-32328	-32322	17281	5583276	0	0	0	0	0
8149	-32322	32710	32571	-13077	-24709	-15080	24551	5583295	0	0	0	0	0
5412	-32317	32495	32599	-22539	-32313	-24788	20086	5583304	0	0	0	0	0
6456	-32338	32496	32610	-32323	-32310	-32311	20912	5585612	0	0	0	0	0
11389	-32322	32440	32450	-32307	-32336	-32329	25186	5588303	0	0	0	0	0
16965	-32328	32664	32513	-11449	-22851	-13904	31887	5588319	0	0	0	0	0
17083	-32353	32407	32516	-13757	-28753	-15319	31006	5588327	0	0	0	0	0
12918	-32319	32438	32495	-32373	-32308	-32306	25540	5590607	0	0	0	0	0
13217	-32333	32767	32537	-32326	-32324	-32326	26033	5590623	5598554	0	0	0	0
