-551	-167	8	2	869	-133	1860	428	4066841	0	0	0	0	0
-691	-395	18	-191	665	-134	1899	784	4069283	0	0	0	0	0
-889	-279	-75	-177	607	-88	1935	773	4069294	0	0	0	0	0
-683	-184	187	1	875	77	1992	905	4076843	0	0	0	0	0
-467	-221	59	196	872	61	2088	867	4076860	0	0	0	0	0
-355	-198	91	327	1042	79	2002	549	4076866	0	0	0	0	0
-535	-247	-107	85	880	-99	1338	-157	4110559	0	0	0	0	0
-587	-236	100	323	963	-101	1261	-87	4110582	0	0	0	0	0
-409	-160	114	248	830	-92	1244	-439	4113017	0	0	0	0	0
-392	-220	-45	126	765	-347	1116	-493	4113027	0	0	0	0	0
-733	-473	-283	-203	447	-427	677	-714	4115698	0	0	0	0	0
-696	-330	3	-117	518	-339	519	-593	4118045	0	0	0	0	0
-971	-615	-457	-715	53	-884	70	-907	4118057	0	0	0	0	0
-1145	-698	-419	-753	-29	-736	198	-628	4118063	0	0	0	0	0
-1062	-557	-310	-756	32	-540	653	-411	4120514	0	0	0	0	0
-865	-468	-149	-531	357	-432	1185	248	4120521	0	0	0	0	0
-990	-535	-284	-525	273	-501	1655	567	4155686	0	0	0	0	0
-1054	-382	-277	-457	362	-251	1912	719	4155703	0	0	0	0	0
-985	-659	-382	-650	301	-566	2064	759	4155709	0	0	0	0	0
-1197	-762	-548	-450	133	-703	1801	502	4158024	0	0	0	0	0
-718	-405	-451	-219	389	-543	1659	595	4158033	0	0	0	0	0
-448	-121	-323	185	861	-263	1761	574	4158038	0	0	0	0	0
285	455	489	776	1510	454	1961	692	4160516	0	0	0	0	0
371	625	559	1118	1611	471	2074	707	4160524	0	0	0	0	0
564	904	988	1462	1933	775	2208	968	4166778	0	0	0	0	0
568	890	940	1198	1953	727	1920	657	4166787	0	0	0	0	0
279	635	568	829	1495	396	1555	325	4169258	0	0	0	0	0
322	775	661	1014	1557	366	1637	348	4171904	0	0	0	0	0
419	725	496	879	1584	471	1641	532	4171917	0	0	0	0	0
330	474	491	725	1371	52	1751	457	4171922	0	0	0	0	0
78	251	197	529	976	-117	1317	197	4205535	0	0	0	0	0
-121	188	232	273	1047	-104	1289	407	4205547	0	0	0	0	0
-62	214	307	251	989	-12	1261	323	4208010	0	0	0	0	0
-178	82	183	163	910	-121	1098	-24	4208023	0	0	0	0	0
-77	92	103	45	625	-217	1081	19	4208028	0	0	0	0	0
-291	-51	94	-57	459	-239	897	45	4214275	0	0	0	0	0
