-133	224	350	302	965	115	1486	121	4748595	0	0	0	0	0
-567	-268	-142	-120	545	-381	1038	-81	4748649	0	0	0	0	0
-239	-219	-346	89	467	-587	886	-7	4751095	0	0	0	0	0
-59	-74	-127	147	535	-595	981	155	4784959	0	0	0	0	0
-221	-281	-499	65	435	-857	924	-49	4784978	0	0	0	0	0
-357	-440	-437	-3	489	-851	693	-102	4784983	0	0	0	0	0
-117	-170	-201	167	550	-561	757	-76	4787309	0	0	0	0	0
270	259	356	416	907	-226	1119	181	4790273	0	0	0	0	0
277	557	641	579	1043	281	1323	407	4790296	0	0	0	0	0
880	1196	1410	1348	1754	867	1986	709	4790300	0	0	0	0	0
942	1465	1991	1398	2032	1383	1991	673	4792438	0	0	0	0	0
979	1542	2011	1510	2181	1575	2083	697	4794855	0	0	0	0	0
1351	1975	2298	1763	2583	1815	2162	779	4794872	0	0	0	0	0
1298	1971	2164	1497	2256	1733	1979	487	4794878	0	0	0	0	0
436	1097	1413	711	1635	954	1391	-21	4799827	0	0	0	0	0
-133	215	674	97	977	612	985	-352	4834383	0	0	0	0	0
-763	-313	291	-591	432	3	663	-623	4834399	0	0	0	0	0
-1181	-793	-351	-1033	-23	-397	254	-965	4834404	0	0	0	0	0
-1191	-1023	-602	-1130	-195	-885	-34	-1080	4834410	0	0	0	0	0
-1033	-700	-625	-883	-297	-947	-85	-1189	4834414	0	0	0	0	0
-941	-699	-646	-885	-311	-1043	-267	-1350	4836057	0	0	0	0	0
-602	-640	-622	-739	-121	-1113	-203	-1184	4836064	0	0	0	0	0
-578	-418	-347	-413	27	-914	-79	-964	4838541	0	0	0	0	0
-682	-383	-159	-511	-41	-828	41	-896	4838552	0	0	0	0	0
-1047	-627	-365	-476	-47	-892	40	-953	4843676	0	0	0	0	0
-1400	-909	-455	-903	-183	-927	14	-1145	4843684	0	0	0	0	0
-1377	-695	-213	-759	147	-569	307	-873	4846048	0	0	0	0	0
-1555	-841	-473	-787	27	-723	289	-1022	4879951	0	0	0	0	0
-1791	-1178	-769	-1017	-321	-1027	75	-906	4879966	0	0	0	0	0
-1528	-1292	-958	-945	-149	-1069	119	-997	4879970	0	0	0	0	0
-1583	-1502	-1144	-795	-418	-1315	-73	-1215	4879975	0	0	0	0	0
-1447	-1561	-1411	-791	-453	-1401	-167	-1201	4882300	0	0	0	0	0
-1104	-1182	-1097	-713	-335	-1275	-173	-1303	4882307	0	0	0	0	0
-1031	-1238	-1048	-597	-202	-1203	-155	-1289	4882311	0	0	0	0	0
-729	-885	-707	-168	184	-885	105	-1110	4884793	0	0	0	0	0
-575	-645	-504	-167	218	-615	162	-1084	4887421	0	0	0	0	0
-520	-593	-351	-196	307	-562	125	-1111	4887433	0	0	0	0	0
-657	-486	-175	-262	420	-243	46	-1032	4887438	0	0	0	0	0
-1024	-603	-231	-579	277	-441	-265	-1525	4893553	0	0	0	0	0
-1067	-521	-112	-691	139	-389	-391	-1455	4893566	0	0	0	0	0
-1569	-1045	-493	-1276	-358	-784	-881	-1909	4928707	0	0	0	0	0
-1893	-1266	-516	-1578	-507	-843	-591	-1664	4928725	0	0	0	0	0
-1508	-999	-399	-1333	-403	-717	-201	-1494	4931043	0	0	0	0	0
-1785	-1437	-889	-1447	-850	-1171	-398	-1471	4931050	0	0	0	0	0
-1903	-1705	-1115	-1564	-883	-1392	-194	-1285	4933671	0	0	0	0	0
