485	693	492	804	1149	280	1188	-265	4039806	0	0	0	0	0
36	471	562	305	885	85	722	-675	4039830	0	0	0	0	0
-633	-24	91	-505	320	-393	275	-976	4039834	0	0	0	0	0
-696	-43	182	-469	387	-283	675	-574	4041678	0	0	0	0	0
-1261	-495	-361	-999	-49	-729	176	-857	4074775	0	0	0	0	0
-1299	-329	-259	-970	-127	-608	151	-766	4074791	0	0	0	0	0
-1003	-387	-267	-867	-1	-513	213	-933	4074795	0	0	0	0	0
-1240	-521	-470	-1068	-335	-834	-192	-1355	4074799	0	0	0	0	0
-1207	-459	-375	-1035	-311	-841	-147	-1387	4077259	0	0	0	0	0
-918	-375	-155	-866	-25	-574	-1	-1202	4077271	0	0	0	0	0
-1028	-677	-511	-797	-213	-789	14	-1183	4079787	0	0	0	0	0
-780	-461	-392	-573	-74	-618	357	-883	4079808	0	0	0	0	0
-932	-791	-624	-705	-166	-738	119	-1155	4082267	0	0	0	0	0
-723	-819	-511	-569	-49	-736	95	-1065	4082277	0	0	0	0	0
-740	-653	-333	-415	75	-525	254	-801	4116041	0	0	0	0	0
-635	-525	-390	-419	177	-577	208	-886	4116066	0	0	0	0	0
-469	-282	-289	-181	395	-501	497	-724	4118554	0	0	0	0	0
-415	1	1	-131	491	-269	741	-697	4118566	0	0	0	0	0
-649	-22	-114	-213	414	-234	758	-559	4118570	0	0	0	0	0
-491	147	216	-121	668	-39	903	-438	4118574	0	0	0	0	0
-643	249	205	-345	643	-23	652	-713	4121049	0	0	0	0	0
-593	198	236	-431	493	-246	471	-802	4121060	0	0	0	0	0
-833	-104	-92	-762	84	-513	109	-1099	4123548	0	0	0	0	0
-637	104	138	-596	205	-243	503	-649	4123559	0	0	0	0	0
-663	-86	12	-654	7	-423	375	-733	4157360	0	0	0	0	0
-514	-3	201	-435	185	-346	542	-461	4157376	0	0	0	0	0
-490	-553	-274	-611	-219	-667	395	-811	4159798	0	0	0	0	0
-717	-665	-541	-625	-5	-729	579	-718	4159809	0	0	0	0	0
-533	-515	-339	-363	89	-452	626	-603	4162420	0	0	0	0	0
-368	-257	-79	-41	438	-130	936	-345	4162432	0	0	0	0	0
93	183	355	235	811	151	1252	-21	4164780	0	0	0	0	0
-222	113	193	203	684	77	1114	-233	4164791	0	0	0	0	0
-65	199	452	214	850	265	1245	-138	4167292	0	0	0	0	0
-19	485	617	305	1075	398	1611	147	4167300	0	0	0	0	0
-288	447	698	273	1155	677	1693	255	4169773	0	0	0	0	0
-418	442	679	209	1095	461	1712	453	4169782	0	0	0	0	0
-281	455	807	173	1364	501	1931	551	4203580	0	0	0	0	0
-648	167	339	-139	874	213	1910	449	4203595	0	0	0	0	0
-1090	-308	-174	-503	349	-119	1371	133	4206068	0	0	0	0	0
-971	-356	-43	-408	443	-59	1565	436	4206079	0	0	0	0	0
-1099	-615	-344	-641	135	-206	1194	143	4208569	0	0	0	0	0
-1019	-585	-376	-557	141	-381	987	254	4208579	0	0	0	0	0
-565	-531	-271	-373	142	-183	1047	249	4211050	0	0	0	0	0
-537	-510	-271	-505	23	-319	999	-202	4211061	0	0	0	0	0
-621	-487	-287	-430	-122	-376	726	-389	4213577	0	0	0	0	0
-638	-659	-247	-457	-156	-412	530	-554	4213588	0	0	0	0	0
-553	-440	-165	-233	-46	-199	667	-366	4218543	0	0	0	0	0
-205	-222	20	-68	301	-117	880	-127	4218553	0	0	0	0	0
-278	-197	67	-94	378	-6	1149	48	4252412	0	0	0	0	0
-501	-341	-77	-207	330	-22	1191	87	4252430	0	0	0	0	0
-698	-386	-127	-187	343	-206	1097	-37	4252435	0	0	0	0	0
-878	-610	-345	-388	271	-282	931	-41	4252439	0	0	0	0	0
-903	-529	-323	-329	299	-395	797	-121	4254774	0	0	0	0	0
-603	-31	37	-297	526	-92	879	-157	4254784	4256717	0	0	0	0
-512	125	377	-285	643	70	813	-367	4257272	0	0	0	0	0
-719	-29	173	-381	537	-143	667	-553	4257283	0	0	0	0	0
-679	-71	199	-475	535	-119	605	-587	4259777	0	0	0	0	0
-671	-181	-4	-325	364	-261	988	-328	4259798	0	0	0	0	0
-771	-215	-21	-382	221	-452	684	-450	4262258	0	0	0	0	0
-633	-305	-201	-359	126	-663	612	-644	4262272	4263794	0	0	0	0
-489	-377	-423	-162	170	-488	650	-621	4297416	0	0	0	0	0
-169	-19	-69	253	485	-329	787	-296	4297438	0	0	0	0	0
-742	-485	-637	-153	133	-738	533	-440	4297445	0	0	0	0	0
-481	-315	-317	128	465	-427	951	-237	4297453	0	0	0	0	0
-44	31	-327	575	825	-288	1170	4	4299738	0	0	0	0	0
-147	71	-67	515	838	-160	1151	19	4299746	0	0	0	0	0
-121	226	296	423	1107	-32	1346	125	4302237	0	0	0	0	0
11	593	390	515	1257	249	1533	157	4302244	0	0	0	0	0
574	1040	912	1135	1772	784	1983	399	4304733	0	0	0	0	0
798	1373	1109	1109	1878	1039	2030	455	4304741	0	0	0	0	0
1233	1722	1603	1321	2081	1463	2175	626	4307235	0	0	0	0	0
1347	1789	1568	1489	2172	1348	2293	605	4307246	0	0	0	0	0
935	1187	1131	931	1579	897	1996	315	4341064	0	0	0	0	0
503	796	949	497	1291	536	1471	-93	4341080	0	0	0	0	0
155	589	653	381	1069	321	1273	-201	4343505	0	0	0	0	0
-99	189	577	105	785	188	1066	-398	4343513	0	0	0	0	0
-611	-395	-185	-271	171	-340	1009	-474	4346013	0	0	0	0	0
-406	-324	-95	1	552	-217	1280	-68	4346019	4347272	0	0	0	0
-540	-439	-291	-153	327	-347	1054	-160	4348482	0	0	0	0	0
-565	-386	-227	-249	400	-279	1223	-154	4348495	0	0	0	0	0
-203	-205	-38	-15	597	-87	1129	-160	4351111	0	0	0	0	0
-373	-216	-208	-200	608	-245	955	-353	4351129	4356694	0	0	0	0
-229	-155	-185	-53	695	-64	900	-91	4357291	0	0	0	0	0
-73	167	-45	199	731	-179	710	-370	4357311	4358997	0	0	0	0
-124	15	-191	166	788	-237	867	-297	4391041	0	0	0	0	0
-291	-7	-109	3	775	-169	1022	-247	4391056	4391709	0	0	0	0
-291	-3	-67	117	763	-143	1058	-365	4393488	0	0	0	0	0
-421	-83	-156	40	894	-144	1165	-52	4393494	4394308	0	0	0	0
-329	18	27	135	1049	-114	1251	-18	4396127	0	0	0	0	0
-275	92	203	187	984	78	1239	-81	4396134	0	0	0	0	0
-395	1	-1	116	897	0	1047	-361	4396138	0	0	0	0	0
-749	-269	-225	-105	769	-88	1081	-385	4396142	4396943	0	0	0	0
-649	-272	-294	-111	741	-155	901	-549	4398487	0	0	0	0	0
-770	-467	-484	-264	439	-408	799	-536	4398495	4399609	0	0	0	0
-575	-304	-337	41	619	-225	828	-555	4400999	0	0	0	0	0
-553	-298	-355	-73	551	-463	994	-339	4401006	4402181	0	0	0	0
-682	-383	-351	-214	341	-354	947	-316	4436147	0	0	0	0	0
