-128322092	-400000047	-155452603	-400000047	-400000047	-400000047	-42091660	-400000047	0	0
-128303590	-400000047	-155437392	-400000047	-400000047	-400000047	-42075257	-400000047	0	0
-128282419	-400000047	-155427855	-400000047	-400000047	-400000047	-42068009	-400000047	0	0
-128297725	-400000047	-155445069	-400000047	-400000047	-400000047	-42088322	-400000047	0	0
-128316131	-400000047	-155468148	-400000047	-400000047	-400000047	-42109160	-400000047	0	0
-128334156	-400000047	-155485696	-400000047	-400000047	-400000047	-42125182	-400000047	0	0
-128340688	-400000047	-155484647	-400000047	-400000047	-400000047	-42126708	-400000047	0	0
-128341165	-400000047	-155477733	-400000047	-400000047	-400000047	-42124848	-400000047	0	0
-128325334	-400000047	-155467290	-400000047	-400000047	-400000047	-42109256	-400000047	0	0
-128303495	-400000047	-155447978	-400000047	-400000047	-400000047	-42084079	-400000047	0	0
-128292289	-400000047	-155436629	-400000047	-400000047	-400000047	-42074828	-400000047	0	0
-128278699	-400000047	-155417651	-400000047	-400000047	-400000047	-42060761	-400000047	0	0
-128276601	-400000047	-155412978	-400000047	-400000047	-400000047	-42061143	-400000047	0	0
-128293243	-400000047	-155430859	-400000047	-400000047	-400000047	-42077021	-400000047	0	0
-128307786	-400000047	-155446834	-400000047	-400000047	-400000047	-42088275	-400000047	0	0
-128302970	-400000047	-155443162	-400000047	-400000047	-400000047	-42084079	-400000047	0	0
-128287092	-400000047	-155433673	-400000047	-400000047	-400000047	-42073350	-400000047	0	0
-128285232	-400000047	-155440110	-400000047	-400000047	-400000047	-42074065	-400000047	0	0
-128284755	-400000047	-155433959	-400000047	-400000047	-400000047	-42070489	-400000047	0	0
-128287092	-400000047	-155428952	-400000047	-400000047	-400000047	-42068772	-400000047	0	0
-128286186	-400000047	-155427760	-400000047	-400000047	-400000047	-42067532	-400000047	0	0
-128295913	-400000047	-155437678	-400000047	-400000047	-400000047	-42073493	-400000047	0	0
-128310409	-400000047	-155445308	-400000047	-400000047	-400000047	-42085986	-400000047	0	0
-128313032	-400000047	-155437726	-400000047	-400000047	-400000047	-42086177	-400000047	0	0
-128316179	-400000047	-155438632	-400000047	-400000047	-400000047	-42088275	-400000047	0	0
-128332868	-400000047	-155453938	-400000047	-400000047	-400000047	-42104344	-400000047	0	0
-128326860	-400000047	-155451936	-400000047	-400000047	-400000047	-42099766	-400000047	0	0
-128300252	-400000047	-155433101	-400000047	-400000047	-400000047	-42076354	-400000047	0	0
-128283134	-400000047	-155425137	-400000047	-400000047	-400000047	-42065005	-400000047	0	0
-128272071	-400000047	-155425900	-400000047	-400000047	-400000047	-42060046	-400000047	0	0
-128271642	-400000047	-155438489	-400000047	-400000047	-400000047	-42069154	-400000047	0	0
-128275743	-400000047	-155444402	-400000047	-400000047	-400000047	-42075448	-400000047	0	0
-128274551	-400000047	-155440205	-400000047	-400000047	-400000047	-42073207	-400000047	0	0
-128285614	-400000047	-155442923	-400000047	-400000047	-400000047	-42079453	-400000047	0	0
-128318658	-400000047	-155470818	-400000047	-400000047	-400000047	-42109685	-400000047	0	0
-128346172	-400000047	-155497521	-400000047	-400000047	-400000047	-42137723	-400000047	0	0
-128346839	-400000047	-155495471	-400000047	-400000047	-400000047	-42136101	-400000047	0	0
-128342643	-400000047	-155485124	-400000047	-400000047	-400000047	-42126422	-400000047	0	0
-128327146	-400000047	-155470580	-400000047	-400000047	-400000047	-42112546	-400000047	0	0
-128292146	-400000047	-155435866	-400000047	-400000047	-400000047	-42077498	-400000047	0	0
-128257671	-400000047	-155405587	-400000047	-400000047	-400000047	-42045216	-400000047	0	0
-128265253	-400000047	-155416602	-400000047	-400000047	-400000047	-42054324	-400000047	0	0
-128273311	-400000047	-155432719	-400000047	-400000047	-400000047	-42066388	-400000047	0	0
-128282753	-400000047	-155446929	-400000047	-400000047	-400000047	-42079406	-400000047	0	0
-128291717	-400000047	-155451602	-400000047	-400000047	-400000047	-42085700	-400000047	0	0
-128293863	-400000047	-155449981	-400000047	-400000047	-400000047	-42085366	-400000047	0	0
-128289810	-400000047	-155444688	-400000047	-400000047	-400000047	-42081074	-400000047	0	0
-128291002	-400000047	-155440730	-400000047	-400000047	-400000047	-42078023	-400000047	0	0
-128289142	-400000047	-155428285	-400000047	-400000047	-400000047	-42069010	-400000047	0	0
-128289953	-400000047	-155423993	-400000047	-400000047	-400000047	-42066531	-400000047	0	0
-128275266	-400000047	-155417985	-400000047	-400000047	-400000047	-42060189	-400000047	0	0
-128273979	-400000047	-155421609	-400000047	-400000047	-400000047	-42065291	-400000047	0	0
-128289047	-400000047	-155433768	-400000047	-400000047	-400000047	-42077880	-400000047	0	0
-128294626	-400000047	-155444116	-400000047	-400000047	-400000047	-42082648	-400000047	0	0
-128292528	-400000047	-155444592	-400000047	-400000047	-400000047	-42086081	-400000047	0	0
-128303876	-400000047	-155453223	-400000047	-400000047	-400000047	-42098717	-400000047	0	0
-128310266	-400000047	-155461759	-400000047	-400000047	-400000047	-42105775	-400000047	0	0
-128299585	-400000047	-155455703	-400000047	-400000047	-400000047	-42095380	-400000047	0	0
-128282657	-400000047	-155442590	-400000047	-400000047	-400000047	-42079262	-400000047	0	0
-128279462	-400000047	-155438870	-400000047	-400000047	-400000047	-42073350	-400000047	0	0
-128266826	-400000047	-155432290	-400000047	-400000047	-400000047	-42064481	-400000047	0	0
-128265968	-400000047	-155434770	-400000047	-400000047	-400000047	-42065482	-400000047	0	0
-128267971	-400000047	-155435246	-400000047	-400000047	-400000047	-42065339	-400000047	0	0
-128276649	-400000047	-155436963	-400000047	-400000047	-400000047	-42071347	-400000047	0	0
-128283706	-400000047	-155435771	-400000047	-400000047	-400000047	-42070966	-400000047	0	0
-128288093	-400000047	-155441207	-400000047	-400000047	-400000047	-42073302	-400000047	0	0
-128281227	-400000047	-155434054	-400000047	-400000047	-400000047	-42068915	-400000047	0	0
-128284708	-400000047	-155438012	-400000047	-400000047	-400000047	-42073636	-400000047	0	0
-128294483	-400000047	-155442780	-400000047	-400000047	-400000047	-42080073	-400000047	0	0
-128297678	-400000047	-155440062	-400000047	-400000047	-400000047	-42080884	-400000047	0	0
-128304449	-400000047	-155443877	-400000047	-400000047	-400000047	-42087130	-400000047	0	0
-128307930	-400000047	-155448550	-400000047	-400000047	-400000047	-42090134	-400000047	0	0
-128306499	-400000047	-155455417	-400000047	-400000047	-400000047	-42093520	-400000047	0	0
-128297201	-400000047	-155453795	-400000047	-400000047	-400000047	-42089848	-400000047	0	0
-128300539	-400000047	-155451411	-400000047	-400000047	-400000047	-42094140	-400000047	0	0
-128311363	-400000047	-155456370	-400000047	-400000047	-400000047	-42103486	-400000047	0	0
-128317562	-400000047	-155461234	-400000047	-400000047	-400000047	-42105202	-400000047	0	0
-128300252	-400000047	-155445975	-400000047	-400000047	-400000047	-42086177	-400000047	0	0
-128302541	-400000047	-155449599	-400000047	-400000047	-400000047	-42086653	-400000047	0	0
-128307167	-400000047	-155455226	-400000047	-400000047	-400000047	-42092519	-400000047	0	0
-128295627	-400000047	-155446261	-400000047	-400000047	-400000047	-42083649	-400000047	0	0
-128280082	-400000047	-155431336	-400000047	-400000047	-400000047	-42068295	-400000047	0	0
-128268734	-400000047	-155419701	-400000047	-400000047	-400000047	-42056899	-400000047	0	0
-128274980	-400000047	-155429143	-400000047	-400000047	-400000047	-42068152	-400000047	0	0
-128277603	-400000047	-155432385	-400000047	-400000047	-400000047	-42072777	-400000047	0	0
-128273311	-400000047	-155432481	-400000047	-400000047	-400000047	-42067246	-400000047	0	0
-128272024	-400000047	-155432195	-400000047	-400000047	-400000047	-42067246	-400000047	0	0
-128276697	-400000047	-155432671	-400000047	-400000047	-400000047	-42068152	-400000047	0	0
-128287855	-400000047	-155441684	-400000047	-400000047	-400000047	-42075543	-400000047	0	0
-128295007	-400000047	-155451077	-400000047	-400000047	-400000047	-42087226	-400000047	0	0
-128311935	-400000047	-155460090	-400000047	-400000047	-400000047	-42101531	-400000047	0	0
-128314891	-400000047	-155465192	-400000047	-400000047	-400000047	-42103820	-400000047	0	0
-128320470	-400000047	-155471438	-400000047	-400000047	-400000047	-42109303	-400000047	0	0
-128332153	-400000047	-155483407	-400000047	-400000047	-400000047	-42125897	-400000047	0	0
-128344980	-400000047	-155491561	-400000047	-400000047	-400000047	-42135625	-400000047	0	0
-128347459	-400000047	-155491370	-400000047	-400000047	-400000047	-42133288	-400000047	0	0
-128348508	-400000047	-155491465	-400000047	-400000047	-400000047	-42133670	-400000047	0	0
-128320852	-400000047	-155473298	-400000047	-400000047	-400000047	-42111354	-400000047	0	0
-128285614	-400000047	-155447406	-400000047	-400000047	-400000047	-42080979	-400000047	0	0
-128262392	-400000047	-155425519	-400000047	-400000047	-400000047	-42059378	-400000047	0	0
-128252426	-400000047	-155416793	-400000047	-400000047	-400000047	-42051129	-400000047	0	0
-128253761	-400000047	-155416650	-400000047	-400000047	-400000047	-42052846	-400000047	0	0
-128260675	-400000047	-155421037	-400000047	-400000047	-400000047	-42057042	-400000047	0	0
-128256050	-400000047	-155417031	-400000047	-400000047	-400000047	-42054133	-400000047	0	0
-128262105	-400000047	-155425662	-400000047	-400000047	-400000047	-42060666	-400000047	0	0
-128271022	-400000047	-155434913	-400000047	-400000047	-400000047	-42071109	-400000047	0	0
-128276935	-400000047	-155441588	-400000047	-400000047	-400000047	-42079310	-400000047	0	0
-128282037	-400000047	-155447453	-400000047	-400000047	-400000047	-42082267	-400000047	0	0
-128286710	-400000047	-155450362	-400000047	-400000047	-400000047	-42085700	-400000047	0	0
-128290954	-400000047	-155444974	-400000047	-400000047	-400000047	-42082362	-400000047	0	0
-128289571	-400000047	-155433053	-400000047	-400000047	-400000047	-42076211	-400000047	0	0
-128283515	-400000047	-155427331	-400000047	-400000047	-400000047	-42069249	-400000047	0	0
-128269926	-400000047	-155427140	-400000047	-400000047	-400000047	-42062764	-400000047	0	0
-128276411	-400000047	-155441541	-400000047	-400000047	-400000047	-42074208	-400000047	0	0
-128285327	-400000047	-155443257	-400000047	-400000047	-400000047	-42075257	-400000047	0	0
-128283325	-400000047	-155441636	-400000047	-400000047	-400000047	-42074351	-400000047	0	0
-128278127	-400000047	-155443686	-400000047	-400000047	-400000047	-42077260	-400000047	0	0
-128277126	-400000047	-155440873	-400000047	-400000047	-400000047	-42078547	-400000047	0	0
-128271881	-400000047	-155435723	-400000047	-400000047	-400000047	-42077164	-400000047	0	0
-128271451	-400000047	-155441827	-400000047	-400000047	-400000047	-42082743	-400000047	0	0
-128284135	-400000047	-155447787	-400000047	-400000047	-400000047	-42091326	-400000047	0	0
-128303352	-400000047	-155457229	-400000047	-400000047	-400000047	-42102628	-400000047	0	0
-128317895	-400000047	-155466050	-400000047	-400000047	-400000047	-42111115	-400000047	0	0
-128322473	-400000047	-155467767	-400000047	-400000047	-400000047	-42114310	-400000047	0	0
-128320184	-400000047	-155461711	-400000047	-400000047	-400000047	-42109828	-400000047	0	0
-128320423	-400000047	-155462617	-400000047	-400000047	-400000047	-42109875	-400000047	0	0
-128307548	-400000047	-155459374	-400000047	-400000047	-400000047	-42103867	-400000047	0	0
-128296533	-400000047	-155452556	-400000047	-400000047	-400000047	-42095141	-400000047	0	0
-128291431	-400000047	-155445546	-400000047	-400000047	-400000047	-42090039	-400000047	0	0
-128282133	-400000047	-155442447	-400000047	-400000047	-400000047	-42083792	-400000047	0	0
-128276172	-400000047	-155444688	-400000047	-400000047	-400000047	-42078213	-400000047	0	0
-128276315	-400000047	-155444926	-400000047	-400000047	-400000047	-42075019	-400000047	0	0
-128280178	-400000047	-155441588	-400000047	-400000047	-400000047	-42075400	-400000047	0	0
-128284517	-400000047	-155438727	-400000047	-400000047	-400000047	-42077164	-400000047	0	0
-128285947	-400000047	-155440015	-400000047	-400000047	-400000047	-42081170	-400000047	0	0
-128279176	-400000047	-155436963	-400000047	-400000047	-400000047	-42077307	-400000047	0	0
-128268924	-400000047	-155433101	-400000047	-400000047	-400000047	-42071681	-400000047	0	0
-128270736	-400000047	-155436248	-400000047	-400000047	-400000047	-42075352	-400000047	0	0
-128285566	-400000047	-155448550	-400000047	-400000047	-400000047	-42089944	-400000047	0	0
-128295198	-400000047	-155455178	-400000047	-400000047	-400000047	-42099957	-400000047	0	0
-128295770	-400000047	-155450934	-400000047	-400000047	-400000047	-42098002	-400000047	0	0
-128301731	-400000047	-155454892	-400000047	-400000047	-400000047	-42099814	-400000047	0	0
-128301111	-400000047	-155453938	-400000047	-400000047	-400000047	-42096905	-400000047	0	0
-128305736	-400000047	-155456084	-400000047	-400000047	-400000047	-42102341	-400000047	0	0
-128319850	-400000047	-155464524	-400000047	-400000047	-400000047	-42115550	-400000047	0	0
-128306404	-400000047	-155450505	-400000047	-400000047	-400000047	-42099814	-400000047	0	0
-128291765	-400000047	-155443686	-400000047	-400000047	-400000047	-42088370	-400000047	0	0
