-133296362	-400000047	-157023877	-400000047	-400000047	-400000047	-45471435	-400000047	0	0
-133281342	-400000047	-157014674	-400000047	-400000047	-400000047	-45462661	-400000047	0	0
-133265701	-400000047	-156997413	-400000047	-400000047	-400000047	-45446735	-400000047	0	0
-133261648	-400000047	-156987876	-400000047	-400000047	-400000047	-45443254	-400000047	0	0
-133261982	-400000047	-156988973	-400000047	-400000047	-400000047	-45444112	-400000047	0	0
-133267943	-400000047	-157001132	-400000047	-400000047	-400000047	-45447545	-400000047	0	0
-133278957	-400000047	-157007856	-400000047	-400000047	-400000047	-45447545	-400000047	0	0
-133297316	-400000047	-157008142	-400000047	-400000047	-400000047	-45455318	-400000047	0	0
-133290449	-400000047	-157005042	-400000047	-400000047	-400000047	-45452790	-400000047	0	0
-133288685	-400000047	-157027310	-400000047	-400000047	-400000047	-45461373	-400000047	0	0
-133301941	-400000047	-157027215	-400000047	-400000047	-400000047	-45475774	-400000047	0	0
-133319965	-400000047	-157054156	-400000047	-400000047	-400000047	-45494895	-400000047	0	0
-133316437	-400000047	-157054395	-400000047	-400000047	-400000047	-45494418	-400000047	0	0
-133330551	-400000047	-157060355	-400000047	-400000047	-400000047	-45503192	-400000047	0	0
-133332268	-400000047	-157055825	-400000047	-400000047	-400000047	-45503335	-400000047	0	0
-133310333	-400000047	-157035321	-400000047	-400000047	-400000047	-45483785	-400000047	0	0
-133289019	-400000047	-157015437	-400000047	-400000047	-400000047	-45460181	-400000047	0	0
-133275095	-400000047	-157000608	-400000047	-400000047	-400000047	-45446162	-400000047	0	0
-133270374	-400000047	-156998128	-400000047	-400000047	-400000047	-45441060	-400000047	0	0
-133264700	-400000047	-156993074	-400000047	-400000047	-400000047	-45439105	-400000047	0	0
-133259503	-400000047	-156983203	-400000047	-400000047	-400000047	-45440250	-400000047	0	0
-133290878	-400000047	-157012004	-400000047	-400000047	-400000047	-45469241	-400000047	0	0
-133333079	-400000047	-157056636	-400000047	-400000047	-400000047	-45505290	-400000047	0	0
-133326784	-400000047	-157052201	-400000047	-400000047	-400000047	-45497565	-400000047	0	0
-133312861	-400000047	-157037706	-400000047	-400000047	-400000047	-45483642	-400000047	0	0
-133288685	-400000047	-157009095	-400000047	-400000047	-400000047	-45460181	-400000047	0	0
-133273665	-400000047	-156989307	-400000047	-400000047	-400000047	-45446258	-400000047	0	0
-133252302	-400000047	-156980819	-400000047	-400000047	-400000047	-45434337	-400000047	0	0
-133247820	-400000047	-156981439	-400000047	-400000047	-400000047	-45427375	-400000047	0	0
-133249489	-400000047	-156976718	-400000047	-400000047	-400000047	-45427423	-400000047	0	0
-133245007	-400000047	-156980294	-400000047	-400000047	-400000047	-45430665	-400000047	0	0
-133262936	-400000047	-157010955	-400000047	-400000047	-400000047	-45449596	-400000047	0	0
-133261124	-400000047	-157008666	-400000047	-400000047	-400000047	-45439296	-400000047	0	0
-133256308	-400000047	-156989926	-400000047	-400000047	-400000047	-45428615	-400000047	0	0
-133243385	-400000047	-156985349	-400000047	-400000047	-400000047	-45423560	-400000047	0	0
-133236185	-400000047	-156981200	-400000047	-400000047	-400000047	-45418315	-400000047	0	0
-133253542	-400000047	-156996125	-400000047	-400000047	-400000047	-45432382	-400000047	0	0
-133268801	-400000047	-157006568	-400000047	-400000047	-400000047	-45444970	-400000047	0	0
