-929	-404	-130	-112	341	-283	298	-1065	0	0	0	0
-780	-364	-68	-29	205	-403	359	-1017	0	0	0	0
-1125	-887	-506	-269	36	-619	323	-935	0	0	0	0
-1082	-722	-574	-151	32	-639	537	-721	0	0	0	0
-834	-675	-580	0	59	-795	546	-410	0	0	0	0
-735	-773	-697	-68	17	-993	575	-286	0	0	0	0
-807	-998	-1210	-169	-305	-1365	176	-412	0	0	0	0
-633	-1079	-1349	65	-318	-1461	523	-224	0	0	0	0
-1363	-1435	-1590	-467	-647	-1625	327	-273	0	0	0	0
-1646	-1555	-1397	-675	-695	-1512	107	-373	0	0	0	0
-1374	-1343	-1099	-626	-471	-1293	6	-539	0	0	0	0
-1055	-923	-500	-287	-171	-890	465	-313	0	0	0	0
-842	-539	-293	-174	111	-517	730	-173	0	0	0	0
-884	-490	-113	-251	203	-351	1058	-139	0	0	0	0
-1225	-890	-281	-595	54	-473	1111	13	0	0	0	0
-1561	-1224	-821	-898	-188	-808	729	-197	0	0	0	0
-1115	-727	-389	-511	65	-629	988	177	0	0	0	0
-932	-625	-333	-127	416	-281	1410	451	0	0	0	0
-893	-443	-72	-217	382	-371	1440	371	0	0	0	0
-1146	-811	-774	-603	-49	-919	1042	8	0	0	0	0
-1689	-1141	-930	-825	-115	-893	882	-116	0	0	0	0
-1029	-582	-415	-180	336	-563	1131	-14	0	0	0	0
-55	348	394	655	1101	37	1356	174	0	0	0	0
48	528	609	650	1053	310	1179	167	0	0	0	0
-29	571	860	553	1274	419	1532	512	0	0	0	0
-105	377	621	397	872	73	1203	416	0	0	0	0
-749	-105	77	-208	428	-359	1097	265	0	0	0	0
-1049	-567	-307	-401	303	-627	1005	167	0	0	0	0
-700	-376	-543	-105	231	-707	934	195	0	0	0	0
-681	-345	-407	51	496	-636	835	35	0	0	0	0
-634	-569	-567	-1	220	-747	699	-124	0	0	0	0
-486	-367	-383	125	443	-549	837	-215	0	0	0	0
-882	-619	-469	-271	131	-645	410	-479	0	0	0	0
-890	-575	-451	-319	39	-621	209	-583	0	0	0	0
-608	-298	-55	-99	337	-471	180	-715	0	0	0	0
-221	300	661	261	838	256	702	-289	0	0	0	0
-950	-269	39	-392	320	-380	445	-464	0	0	0	0
-794	-362	-125	-378	264	-521	600	-591	0	0	0	0
-839	-588	-361	-318	113	-703	594	-449	0	0	0	0
-1263	-951	-773	-742	-176	-1135	368	-863	0	0	0	0
-976	-688	-399	-225	236	-682	951	-249	0	0	0	0
-1177	-869	-809	-569	-264	-971	670	-597	0	0	0	0
-429	-259	-229	259	652	-245	1399	141	0	0	0	0
-261	-41	-63	290	667	-270	1509	177	0	0	0	0
-41	78	120	476	751	-96	1583	306	0	0	0	0
-439	-189	-188	-9	288	-439	1016	-37	0	0	0	0
-190	128	162	315	1049	71	1430	366	0	0	0	0
-106	227	327	281	853	-11	1032	7	0	0	0	0
-298	-23	229	320	531	-108	1012	-194	0	0	0	0
-1057	-806	-521	-575	-253	-754	647	-661	0	0	0	0
-553	-313	-106	101	439	-206	1011	-177	0	0	0	0
-559	-196	-55	113	432	-395	1421	127	0	0	0	0
-1155	-798	-639	-697	-210	-949	901	-369	0	0	0	0
-1305	-992	-734	-629	-187	-687	970	-279	0	0	0	0
-1091	-841	-561	-602	-157	-732	672	-517	0	0	0	0
-830	-402	-117	-183	280	-377	1060	-246	0	0	0	0
-437	-181	23	5	423	-313	709	-527	0	0	0	0
-653	-322	11	-168	402	-316	487	-613	0	0	0	0
-1045	-506	167	-553	-58	-375	212	-845	0	0	0	0
-1395	-693	-347	-969	-405	-750	-4	-1262	0	0	0	0
-1421	-946	-411	-992	-376	-794	186	-1151	0	0	0	0
-1273	-910	-379	-855	-249	-756	529	-758	0	0	0	0
-1111	-828	-547	-920	-249	-680	465	-831	0	0	0	0
-1224	-808	-401	-663	71	-605	793	-640	0	0	0	0
-939	-673	-275	-414	293	-570	787	-649	0	0	0	0
-604	-258	246	-160	523	-177	1037	-123	0	0	0	0
-731	-126	295	-328	359	-187	594	-567	0	0	0	0
4	365	700	385	1067	407	1077	32	0	0	0	0
-279	35	540	59	500	-53	813	-334	0	0	0	0
-467	-187	389	-170	202	-278	669	-543	0	0	0	0
-863	-565	-62	-319	-1	-411	804	-253	0	0	0	0
-553	-213	-19	-103	274	-267	985	-317	0	0	0	0
-760	-425	67	-88	401	-231	1177	-131	0	0	0	0
-752	-376	-99	-323	167	-505	883	-523	0	0	0	0
-461	-409	-183	-62	352	-369	977	-333	0	0	0	0
-989	-1002	-832	-635	-78	-918	377	-877	0	0	0	0
-965	-807	-540	-383	108	-570	556	-753	0	0	0	0
-295	-207	261	185	631	-87	1057	-489	0	0	0	0
57	135	451	228	766	95	1103	-330	0	0	0	0
1078	1189	1586	1225	1717	1099	2077	598	0	0	0	0
1312	1578	1775	1285	1652	1241	1990	506	0	0	0	0
1167	1393	1619	1124	1561	816	1907	448	0	0	0	0
404	849	1209	578	1123	433	1703	397	0	0	0	0
-292	7	622	-11	505	97	1455	319	0	0	0	0
-769	-356	40	-208	337	-219	1334	138	0	0	0	0
-493	-163	147	37	859	51	1304	7	0	0	0	0
-572	-327	123	-238	525	-142	1024	-276	0	0	0	0
-1003	-661	-364	-361	320	-369	765	-358	0	0	0	0
-635	-535	-190	-213	369	-367	817	-495	0	0	0	0
-345	-106	115	429	816	81	1615	121	0	0	0	0
-543	-277	-103	50	640	-220	1782	-1	0	0	0	0
-660	-402	-175	13	489	-294	1705	187	0	0	0	0
-656	-164	147	-67	500	-121	1701	568	0	0	0	0
-413	-62	213	35	497	37	1931	1132	0	0	0	0
-587	-341	66	-342	219	-263	1859	1251	0	0	0	0
-819	-455	-31	-525	2	-405	1692	1181	0	0	0	0
-939	-599	-158	-673	-10	-393	1430	715	0	0	0	0
-1139	-865	-457	-775	-143	-599	1246	389	0	0	0	0
-1320	-1142	-622	-881	-227	-667	759	-211	0	0	0	0
-843	-619	-278	-435	228	-481	891	-261	0	0	0	0
-825	-565	-326	-179	351	-450	884	-239	0	0	0	0
-1065	-882	-531	-310	317	-793	951	-239	0	0	0	0
-889	-871	-663	-458	-85	-925	731	-457	0	0	0	0
-926	-872	-648	-595	-267	-1109	752	-22	0	0	0	0
-1253	-1299	-777	-987	-539	-1315	714	-159	0	0	0	0
-1277	-1254	-932	-848	-537	-1166	692	-70	0	0	0	0
-975	-848	-451	-674	-381	-963	635	-109	0	0	0	0
-745	-637	-327	-297	7	-782	966	132	0	0	0	0
-751	-721	-252	-441	-112	-776	751	-329	0	0	0	0
-951	-963	-381	-553	-121	-809	712	-447	0	0	0	0
-895	-876	-333	-403	30	-514	947	-165	0	0	0	0
-311	-431	86	219	554	-208	1691	479	0	0	0	0
-953	-1112	-693	-405	-24	-798	1313	231	0	0	0	0
