-731	-412	-459	-414	53	-645	451	-882	0	0	0	0
-873	-489	-447	-566	71	-739	734	-563	0	0	0	0
-925	-512	-450	-535	171	-425	901	-454	0	0	0	0
-969	-618	-443	-654	119	-417	668	-827	0	0	0	0
-734	-489	-239	-361	289	-369	887	-542	0	0	0	0
-462	-214	-129	-43	578	-40	952	-627	0	0	0	0
-372	93	155	332	1058	336	1276	-116	0	0	0	0
-791	-529	-452	-111	384	-470	787	-695	0	0	0	0
-505	-249	-206	5	611	-177	804	-795	0	0	0	0
-760	-434	-111	-7	461	-235	1135	-397	0	0	0	0
-881	-533	-175	-193	464	-221	993	-713	0	0	0	0
-1184	-761	-392	-612	133	-364	697	-948	0	0	0	0
-1051	-779	-491	-454	275	-291	577	-721	0	0	0	0
-706	-631	-443	-154	225	-458	484	-889	0	0	0	0
-757	-576	-423	-222	240	-580	759	-607	0	0	0	0
-933	-605	-311	-267	307	-269	1015	-315	0	0	0	0
-935	-777	-663	-515	43	-665	947	-269	0	0	0	0
-1053	-733	-626	-257	445	-530	1447	113	0	0	0	0
-1157	-943	-640	-681	66	-615	1161	-489	0	0	0	0
-973	-562	-568	-379	280	-311	1067	-571	0	0	0	0
-468	-133	49	165	929	302	1272	-389	0	0	0	0
-1015	-800	-573	-335	157	-569	431	-816	0	0	0	0
-645	-257	138	-15	557	92	612	-835	0	0	0	0
-805	-377	27	-41	665	115	814	-325	0	0	0	0
-179	7	49	384	672	25	877	-318	0	0	0	0
-115	-25	134	441	823	-9	1239	-34	0	0	0	0
-467	-421	-439	187	441	-479	1143	-175	0	0	0	0
-418	-388	-276	215	583	-255	1355	157	0	0	0	0
-994	-844	-615	-245	27	-661	953	-223	0	0	0	0
-1016	-793	-409	-237	152	-439	1051	-4	0	0	0	0
-875	-572	-226	-380	221	-400	800	-359	0	0	0	0
-780	-298	-252	-299	373	-379	588	-523	0	0	0	0
-608	-335	-219	-325	367	-355	420	-969	0	0	0	0
-621	-327	-260	-173	533	-248	950	-230	0	0	0	0
-796	-579	-551	-135	331	-464	734	-655	0	0	0	0
-784	-633	-634	-201	178	-563	926	-421	0	0	0	0
-634	-569	-521	-55	349	-588	1273	97	0	0	0	0
-521	-372	-370	162	601	-267	1323	89	0	0	0	0
-825	-615	-416	0	375	-434	903	-217	0	0	0	0
-537	-486	-348	240	527	-325	995	-216	0	0	0	0
-337	-217	155	455	766	200	1263	213	0	0	0	0
-650	-469	-1	73	445	-47	988	-166	0	0	0	0
-817	-481	113	-99	444	126	1229	-67	0	0	0	0
-279	21	379	286	788	317	1371	197	0	0	0	0
-25	125	398	670	810	318	1543	372	0	0	0	0
-979	-737	-379	-101	224	-153	967	-124	0	0	0	0
-503	-257	135	231	602	122	1410	191	0	0	0	0
-152	258	343	807	1156	367	1819	537	0	0	0	0
-331	-86	-144	690	657	-122	1202	35	0	0	0	0
