-69	275	313	376	1188	295	1313	-25	0	0	0	0
-360	-191	-144	-6	781	-90	1269	-17	0	0	0	0
-925	-680	-583	-365	443	-656	938	-242	0	0	0	0
-1177	-869	-849	-580	260	-547	848	-393	0	0	0	0
-181	167	295	332	1469	363	1592	556	0	0	0	0
-249	105	115	29	1009	-11	1433	307	0	0	0	0
-614	-294	-220	-293	693	-495	965	-176	0	0	0	0
-788	-705	-591	-438	522	-581	935	-345	0	0	0	0
-1139	-985	-992	-776	99	-824	407	-660	0	0	0	0
-996	-805	-565	-516	387	-633	869	-157	0	0	0	0
-636	-313	-263	-186	577	-352	1175	92	0	0	0	0
-789	-614	-538	-314	336	-597	1062	-242	0	0	0	0
-371	-166	-78	213	806	-192	1190	-7	0	0	0	0
-666	-544	-584	-43	560	-335	1125	-79	0	0	0	0
-735	-429	-502	-125	680	-275	1161	-207	0	0	0	0
-205	43	200	267	1049	148	1519	152	0	0	0	0
-555	-140	-26	-138	729	-231	1105	-251	0	0	0	0
-925	-693	-535	-463	404	-569	647	-622	0	0	0	0
-977	-582	-679	-468	283	-629	744	-393	0	0	0	0
-869	-776	-770	-552	21	-932	521	-550	0	0	0	0
-583	-505	-661	-425	146	-975	455	-795	0	0	0	0
-819	-525	-624	-403	327	-800	705	-598	0	0	0	0
-973	-718	-795	-684	62	-1006	158	-792	0	0	0	0
-1413	-897	-818	-833	-329	-1199	-53	-1071	0	0	0	0
-1299	-1015	-727	-944	-282	-1112	179	-912	0	0	0	0
-1212	-949	-932	-887	-117	-1067	295	-805	0	0	0	0
-1123	-874	-757	-738	-115	-932	260	-559	0	0	0	0
-1489	-1060	-930	-1084	-419	-1139	148	-875	0	0	0	0
-1815	-1444	-1343	-1092	-613	-1403	105	-797	0	0	0	0
-1798	-1780	-1597	-1363	-858	-1475	98	-921	0	0	0	0
-1260	-1212	-1032	-816	-296	-1017	459	-361	0	0	0	0
-1258	-1029	-935	-721	-226	-1053	588	-223	0	0	0	0
-633	-354	-451	-131	356	-673	867	35	0	0	0	0
-486	-9	-287	-89	262	-685	893	21	0	0	0	0
-622	-331	-451	-155	387	-549	1023	229	0	0	0	0
-271	140	134	313	986	83	1513	669	0	0	0	0
-403	-77	-101	125	767	-211	1395	634	0	0	0	0
-1000	-565	-551	-353	199	-583	1126	335	0	0	0	0
-1196	-915	-679	-797	139	-477	826	-6	0	0	0	0
-1204	-609	-613	-717	122	-552	1030	264	0	0	0	0
-1374	-946	-825	-852	-23	-505	1297	493	0	0	0	0
-1187	-848	-607	-868	81	-729	1303	403	0	0	0	0
-1590	-1076	-1097	-1179	-349	-957	1222	480	0	0	0	0
-1413	-1007	-996	-985	-261	-835	1300	567	0	0	0	0
-1266	-861	-813	-935	-211	-883	1186	311	0	0	0	0
-1265	-877	-860	-864	-157	-893	971	36	0	0	0	0
-1316	-815	-760	-991	-297	-888	867	4	0	0	0	0
-1483	-857	-706	-1089	-291	-664	658	-114	0	0	0	0
-1377	-807	-681	-993	-206	-858	391	-513	0	0	0	0
-872	-461	-393	-728	-10	-719	493	-389	0	0	0	0
-897	-757	-702	-870	-278	-1025	60	-825	0	0	0	0
-1401	-889	-574	-987	-235	-599	337	-856	0	0	0	0
-1253	-828	-501	-983	-102	-511	409	-725	0	0	0	0
-937	-409	-199	-530	245	-395	657	-541	0	0	0	0
-376	7	232	-5	548	76	1277	113	0	0	0	0
-335	-83	-239	-180	323	-275	1033	-9	0	0	0	0
-149	33	-61	80	664	76	1615	455	0	0	0	0
-520	-125	-153	-31	422	-34	1295	-35	0	0	0	0
-426	-110	-32	171	725	4	1497	322	0	0	0	0
-734	-557	-743	-221	168	-611	805	-249	0	0	0	0
-253	-255	-358	203	625	-305	1008	-71	0	0	0	0
-977	-636	-723	-359	308	-525	741	-414	0	0	0	0
-1002	-795	-713	-416	156	-804	617	-630	0	0	0	0
-1105	-950	-837	-511	-7	-752	677	-384	0	0	0	0
-1406	-911	-899	-711	6	-838	649	-456	0	0	0	0
-889	-411	-569	-550	240	-571	733	-126	0	0	0	0
-839	-461	-409	-488	296	-469	857	-92	0	0	0	0
-1737	-1301	-1127	-1207	-348	-1285	487	-603	0	0	0	0
-1119	-580	-548	-451	359	-535	951	-171	0	0	0	0
-995	-381	-506	-469	296	-528	784	-329	0	0	0	0
-939	-585	-769	-279	508	-857	793	-409	0	0	0	0
-614	-309	-449	-179	661	-488	828	-539	0	0	0	0
-554	-127	-103	-24	824	-212	801	-433	0	0	0	0
-500	60	127	124	939	34	1159	-5	0	0	0	0
-952	-549	-586	-356	346	-657	709	-749	0	0	0	0
-891	-509	-526	-311	385	-505	777	-790	0	0	0	0
-434	-344	-597	74	493	-511	763	-579	0	0	0	0
-437	-334	-649	-135	362	-516	886	-769	0	0	0	0
-943	-540	-710	-375	60	-659	875	-937	0	0	0	0
-610	-163	-443	-261	293	-556	995	-854	0	0	0	0
-543	-119	-362	134	660	-166	1066	-682	0	0	0	0
7	468	23	545	1197	77	1099	-669	0	0	0	0
-694	-157	-371	-344	344	-431	432	-758	0	0	0	0
-788	-217	-241	-453	149	-404	634	-534	0	0	0	0
-873	-234	-299	-517	252	-451	903	-203	0	0	0	0
-1013	-334	-413	-578	417	-340	1245	226	0	0	0	0
-1154	-411	-562	-539	421	-311	1378	381	0	0	0	0
-1132	-397	-520	-775	171	-575	1225	519	0	0	0	0
-1194	-683	-760	-645	227	-765	1173	568	0	0	0	0
-1702	-1106	-1135	-1108	-73	-968	1041	679	0	0	0	0
-1692	-1029	-859	-986	192	-581	1297	957	0	0	0	0
-1829	-1135	-972	-1130	-63	-799	1403	1161	0	0	0	0
-1440	-772	-655	-874	313	-401	2022	1614	0	0	0	0
-1323	-699	-633	-814	355	-415	2207	1776	0	0	0	0
-1283	-450	-502	-477	433	-373	2297	1685	0	0	0	0
-918	-238	-63	-336	663	74	2274	1482	0	0	0	0
-952	-299	-115	-615	337	-169	1722	1227	0	0	0	0
-1327	-645	-486	-846	102	-439	1545	1477	0	0	0	0
-1037	-246	-327	-474	151	-194	1463	1618	0	0	0	0
-1192	-708	-618	-880	-178	-587	1330	1621	0	0	0	0
-1383	-854	-765	-859	-247	-668	1425	1351	0	0	0	0
-1280	-597	-493	-730	161	-253	1741	1464	0	0	0	0
-1437	-830	-645	-699	64	-395	2015	1469	0	0	0	0
-1842	-1013	-848	-1213	-154	-533	1749	1155	0	0	0	0
-1393	-748	-299	-703	102	-219	1909	1265	0	0	0	0
-1016	-346	-175	-295	473	24	1832	1127	0	0	0	0
-781	-177	-151	-197	586	-21	1572	1027	0	0	0	0
-1018	-441	-539	-351	364	-197	1296	839	0	0	0	0
-1084	-670	-663	-296	218	-552	1465	796	0	0	0	0
-900	-470	-529	-170	369	-308	1519	844	0	0	0	0
-917	-538	-597	-345	243	-753	1340	686	0	0	0	0
-1577	-863	-900	-914	-44	-821	1088	542	0	0	0	0
-1465	-803	-734	-916	14	-699	928	235	0	0	0	0
-1055	-301	-51	-527	488	-69	1179	235	0	0	0	0
-1087	-279	-218	-639	410	-198	759	-309	0	0	0	0
-421	258	613	-108	1029	400	1130	-79	0	0	0	0
-497	631	654	-77	1242	503	999	-385	0	0	0	0
-683	-8	94	-185	871	57	793	-780	0	0	0	0
-311	97	330	178	1129	341	1145	-582	0	0	0	0
-891	-319	-163	-213	653	-21	980	-701	0	0	0	0
-557	-124	49	47	820	165	1008	-463	0	0	0	0
