-1299	-857	-427	-931	-435	-951	199	-1179	0	0	0	0
-925	-520	-94	-603	-101	-656	305	-1255	0	0	0	0
-599	-166	187	-217	346	-216	704	-867	0	0	0	0
-173	347	729	301	874	219	809	-807	0	0	0	0
-325	265	591	88	711	-87	682	-940	0	0	0	0
-665	-283	-239	-28	351	-497	729	-893	0	0	0	0
-565	-220	-55	101	565	-226	1031	-7	0	0	0	0
-1032	-605	-568	-441	124	-567	877	-685	0	0	0	0
-1225	-816	-739	-783	87	-639	1095	-247	0	0	0	0
-1189	-687	-501	-707	130	-583	1167	-339	0	0	0	0
-1272	-907	-769	-798	166	-569	1113	-489	0	0	0	0
-1452	-903	-781	-886	9	-711	1087	-379	0	0	0	0
-1349	-901	-819	-927	42	-803	932	-624	0	0	0	0
-1092	-675	-697	-699	289	-720	1112	-288	0	0	0	0
-589	-209	-181	-260	747	-333	1255	-79	0	0	0	0
-483	-63	86	-77	904	-279	1117	-297	0	0	0	0
-150	237	213	507	1237	183	1660	361	0	0	0	0
-382	-160	-42	71	844	-337	1395	-156	0	0	0	0
145	283	605	466	1181	21	1548	318	0	0	0	0
-147	70	314	469	1081	139	1576	279	0	0	0	0
-203	91	319	154	912	118	1233	-48	0	0	0	0
-231	67	425	119	775	81	1111	-363	0	0	0	0
-270	-156	235	56	717	25	925	-397	0	0	0	0
26	209	711	283	963	281	987	-489	0	0	0	0
-213	47	549	-21	655	101	956	-158	0	0	0	0
-764	-443	-178	-428	291	-228	999	109	0	0	0	0
-1267	-705	-306	-909	65	-525	902	-195	0	0	0	0
-1513	-860	-425	-1123	-60	-638	1055	-78	0	0	0	0
-1533	-753	-641	-1238	-7	-853	1065	-93	0	0	0	0
-1183	-473	-110	-1010	343	-500	1063	-105	0	0	0	0
-735	-53	125	-577	717	-208	1241	-93	0	0	0	0
-492	178	193	-216	948	-191	1198	-7	0	0	0	0
31	585	345	183	1243	181	1229	-279	0	0	0	0
-165	397	253	77	1023	15	905	-559	0	0	0	0
-319	110	182	-90	692	-154	851	-611	0	0	0	0
-331	188	216	91	631	-252	846	-573	0	0	0	0
-165	177	276	465	881	30	1074	-197	0	0	0	0
-429	-251	-62	93	635	-270	1117	-509	0	0	0	0
-409	-137	103	26	611	-324	1025	-534	0	0	0	0
-311	307	695	-6	797	187	1217	-225	0	0	0	0
-810	-297	227	-456	260	-101	792	-853	0	0	0	0
-1236	-653	-191	-999	-65	-506	109	-1207	0	0	0	0
-1680	-956	-467	-1337	-363	-741	-70	-1393	0	0	0	0
-1567	-777	-392	-1191	-231	-690	224	-1113	0	0	0	0
-1240	-418	-288	-1012	-39	-667	225	-1146	0	0	0	0
-1580	-923	-775	-1287	-221	-1023	-157	-1369	0	0	0	0
-1336	-731	-725	-1025	-162	-855	327	-1101	0	0	0	0
-1221	-697	-719	-785	-207	-988	307	-1296	0	0	0	0
-467	-362	-630	-11	93	-899	1045	-645	0	0	0	0
-727	-217	-692	-265	17	-987	843	-862	0	0	0	0
-1063	-1026	-1191	-533	-195	-1074	631	-985	0	0	0	0
-535	-631	-861	-78	166	-920	1124	-497	0	0	0	0
-456	-239	-408	164	274	-515	1347	-468	0	0	0	0
-518	-339	-288	43	537	-375	1384	-195	0	0	0	0
-650	-231	-175	-254	505	-327	1066	-574	0	0	0	0
-771	-212	-118	-441	362	-204	1017	-471	0	0	0	0
-709	-149	325	-271	653	1	1275	-9	0	0	0	0
-809	-153	263	-517	431	-251	559	-1023	0	0	0	0
-1023	-514	-200	-643	249	-504	267	-1050	0	0	0	0
-1309	-655	-433	-764	164	-584	312	-1054	0	0	0	0
-1357	-1010	-606	-796	-163	-837	264	-940	0	0	0	0
-976	-607	-385	-391	30	-605	520	-1050	0	0	0	0
-644	-342	-298	-187	302	-399	833	-681	0	0	0	0
-55	93	129	525	846	-200	1109	-443	0	0	0	0
511	549	415	957	1304	107	1296	-124	0	0	0	0
816	1067	880	1308	1643	610	1586	283	0	0	0	0
695	992	923	1126	1592	611	1464	151	0	0	0	0
697	1040	910	1104	1568	668	1710	493	0	0	0	0
334	461	503	615	853	-58	1349	-20	0	0	0	0
-306	-225	181	-145	138	-413	563	-653	0	0	0	0
-1027	-967	-455	-967	-487	-1016	8	-1103	0	0	0	0
-1671	-1452	-1024	-1437	-871	-1415	-297	-1377	0	0	0	0
-1667	-1331	-933	-1317	-781	-1309	-346	-1588	0	0	0	0
-1493	-1228	-949	-1173	-633	-1391	-232	-1457	0	0	0	0
-1645	-1319	-909	-1269	-627	-1310	-27	-1105	0	0	0	0
-1891	-1438	-1143	-1489	-713	-1308	133	-1177	0	0	0	0
-1488	-1027	-774	-1241	-313	-906	313	-1054	0	0	0	0
-1238	-931	-740	-1041	-233	-946	600	-984	0	0	0	0
-1030	-567	-285	-723	3	-729	631	-873	0	0	0	0
-905	-613	-346	-700	137	-532	873	-238	0	0	0	0
-1023	-816	-660	-566	51	-897	783	-452	0	0	0	0
-719	-319	-261	-239	375	-435	959	-304	0	0	0	0
-382	-201	-31	-112	606	-487	903	-461	0	0	0	0
-610	-347	-91	-106	447	-389	845	-483	0	0	0	0
-935	-735	-618	-543	140	-855	719	-513	0	0	0	0
-1004	-911	-723	-597	-51	-926	895	-488	0	0	0	0
-893	-825	-635	-594	-18	-953	918	-333	0	0	0	0
-983	-787	-505	-652	1	-1063	733	-514	0	0	0	0
-1339	-1065	-659	-1059	-150	-1145	363	-639	0	0	0	0
-1060	-813	-551	-704	-57	-1019	320	-662	0	0	0	0
-1081	-868	-555	-850	-145	-1113	-9	-1011	0	0	0	0
-769	-602	-234	-533	114	-707	245	-836	0	0	0	0
-710	-229	129	-350	523	-208	219	-883	0	0	0	0
-545	-233	-23	-234	609	-295	538	-703	0	0	0	0
-509	-171	190	-291	505	-330	633	-865	0	0	0	0
-727	-369	61	-291	475	-309	1062	-441	0	0	0	0
-826	-469	-93	-466	311	-309	1049	-218	0	0	0	0
-994	-783	-329	-764	112	-459	1280	139	0	0	0	0
-650	-441	209	-267	449	-213	1841	713	0	0	0	0
-683	-409	193	-326	359	-318	1641	517	0	0	0	0
-772	-716	-295	-265	287	-496	1606	704	0	0	0	0
-611	-514	-135	-273	379	-301	1557	361	0	0	0	0
-468	-258	135	-53	580	-209	1551	400	0	0	0	0
29	264	641	430	1098	110	1523	329	0	0	0	0
70	205	453	586	1047	-9	1369	205	0	0	0	0
-814	-585	-357	-473	82	-619	517	-444	0	0	0	0
-1279	-905	-465	-865	-264	-893	112	-783	0	0	0	0
-1339	-990	-543	-869	-323	-936	196	-1043	0	0	0	0
-1388	-1247	-799	-1127	-481	-1352	-139	-1379	0	0	0	0
-1467	-1175	-696	-967	-334	-1052	172	-1167	0	0	0	0
-1033	-750	-327	-597	211	-796	440	-712	0	0	0	0
-759	-400	97	-264	308	-531	683	-289	0	0	0	0
-615	-277	158	-205	561	-419	613	159	0	0	0	0
-533	-169	220	-172	449	-277	438	235	0	0	0	0
-923	-559	-85	-592	57	-554	279	-84	0	0	0	0
-1170	-825	-431	-847	-281	-877	105	-587	0	0	0	0
