1321	1776	1514	1308	2044	705	1666	-440	0	0	0	0
1555	2140	1672	1568	2487	1185	1910	-332	0	0	0	0
1207	1924	1735	1437	2484	1155	1853	-541	0	0	0	0
1431	1709	1488	1529	2371	1161	1979	-329	0	0	0	0
1682	1945	1682	1625	2555	1159	1879	-263	0	0	0	0
989	1713	1757	1027	2139	1149	1229	-722	0	0	0	0
856	1727	1741	747	1966	965	1043	-665	0	0	0	0
373	1151	1429	325	1309	374	560	-1309	0	0	0	0
126	943	971	34	1223	283	522	-1327	0	0	0	0
231	1059	1127	106	1384	483	564	-1096	0	0	0	0
161	1038	1091	26	1453	471	631	-1245	0	0	0	0
679	1333	1239	529	1800	736	941	-1285	0	0	0	0
565	1479	1377	619	2050	1112	981	-1187	0	0	0	0
595	1595	1412	755	2221	1158	1191	-912	0	0	0	0
628	1565	1405	887	2283	1259	1363	-585	0	0	0	0
382	1218	1175	585	2045	817	1311	-394	0	0	0	0
9	695	600	251	1506	491	1325	-469	0	0	0	0
-210	397	323	126	1269	139	1338	-297	0	0	0	0
91	591	256	345	1313	164	1462	-411	0	0	0	0
188	625	239	502	1223	46	1145	-703	0	0	0	0
308	597	404	576	1337	46	1231	-705	0	0	0	0
20	565	452	235	1228	7	946	-1102	0	0	0	0
116	525	551	328	1294	212	1009	-865	0	0	0	0
-93	371	241	337	1236	165	749	-878	0	0	0	0
-39	333	500	197	1181	327	749	-753	0	0	0	0
-173	384	641	-27	1163	213	728	-825	0	0	0	0
31	577	678	144	1264	386	1122	-507	0	0	0	0
-73	343	409	83	1079	274	1316	-411	0	0	0	0
-147	273	345	-51	1036	45	1147	-723	0	0	0	0
-204	211	299	62	935	12	1193	-722	0	0	0	0
83	481	439	327	1172	197	1285	-459	0	0	0	0
-350	-123	-339	-111	617	-434	783	-1048	0	0	0	0
-374	-93	-397	-101	474	-285	452	-1295	0	0	0	0
-322	97	-79	-9	597	-217	499	-1272	0	0	0	0
20	549	539	223	846	7	497	-1103	0	0	0	0
1	351	150	-126	647	-201	4	-1479	0	0	0	0
-839	-395	-279	-685	115	-595	-154	-1587	0	0	0	0
-693	-55	57	-612	247	-419	-55	-1405	0	0	0	0
-937	-532	-269	-913	-55	-799	-147	-1597	0	0	0	0
-1485	-839	-773	-1163	-297	-997	2	-1609	0	0	0	0
-1028	-434	-421	-702	154	-553	467	-1344	0	0	0	0
-579	-65	-4	-369	616	-309	827	-1289	0	0	0	0
-487	-236	-261	-148	518	-594	577	-1437	0	0	0	0
-420	-222	-280	-205	257	-727	257	-1675	0	0	0	0
-1159	-872	-928	-716	-227	-1138	-27	-1914	0	0	0	0
-619	-276	-410	-453	270	-585	371	-1453	0	0	0	0
-252	175	82	-345	238	-549	-93	-1785	0	0	0	0
-929	-161	-291	-937	-151	-832	-466	-1989	0	0	0	0
-1157	-691	-629	-1263	-363	-1020	-765	-2211	0	0	0	0
-1431	-860	-746	-1505	-409	-1130	-881	-2313	0	0	0	0
-1035	-509	-491	-1157	-256	-975	-717	-2309	0	0	0	0
-1285	-677	-663	-1399	-383	-1083	-815	-2310	0	0	0	0
-1116	-513	-647	-1261	-175	-877	-485	-2055	0	0	0	0
-1621	-1066	-979	-1601	-555	-1197	-445	-2160	0	0	0	0
-1779	-1047	-1001	-1694	-573	-1350	-565	-2119	0	0	0	0
-1593	-1101	-889	-1463	-485	-1244	-352	-1903	0	0	0	0
-1745	-1265	-1011	-1498	-606	-1233	-45	-1527	0	0	0	0
-1676	-1221	-938	-1409	-628	-1211	-14	-1446	0	0	0	0
-1452	-1171	-914	-1407	-688	-1305	-277	-1687	0	0	0	0
-1449	-985	-697	-1377	-583	-1319	-452	-1900	0	0	0	0
-1689	-1486	-1197	-1657	-1032	-1549	-534	-2053	0	0	0	0
-1495	-1180	-843	-1274	-583	-1282	-681	-2015	0	0	0	0
-890	-675	-393	-996	-448	-972	-496	-1903	0	0	0	0
-1093	-893	-699	-1096	-485	-1227	-867	-2224	0	0	0	0
-1959	-1886	-1751	-1679	-1173	-1780	-809	-2177	0	0	0	0
-2061	-1977	-1613	-1859	-1101	-1614	-397	-1711	0	0	0	0
-1823	-1492	-1203	-1473	-693	-1299	122	-1501	0	0	0	0
-1556	-1375	-1257	-1435	-507	-1369	145	-1585	0	0	0	0
-1749	-1251	-939	-1568	-452	-1097	271	-1508	0	0	0	0
-1213	-799	-521	-1347	-379	-1080	-31	-1711	0	0	0	0
-2207	-1787	-1379	-2090	-1207	-1758	-728	-2203	0	0	0	0
-1799	-1459	-1347	-1817	-881	-1797	-823	-2360	0	0	0	0
-2075	-1771	-1615	-1973	-1123	-2048	-1315	-2721	0	0	0	0
-2257	-1845	-1895	-2045	-1433	-2361	-1620	-2845	0	0	0	0
-2055	-1982	-1976	-1986	-1585	-2168	-1518	-2639	0	0	0	0
-1861	-1527	-1483	-1591	-1203	-1741	-1140	-2329	0	0	0	0
-1561	-1318	-1099	-1443	-977	-1655	-855	-2196	0	0	0	0
-1643	-1369	-1353	-1340	-1015	-1617	-831	-2121	0	0	0	0
-1471	-1580	-1666	-1275	-1097	-1824	-635	-1913	0	0	0	0
-1539	-1323	-1376	-1207	-887	-1712	-457	-1743	0	0	0	0
-1419	-1053	-936	-1238	-809	-1473	-437	-1945	0	0	0	0
-1178	-789	-696	-980	-377	-1156	-122	-1883	0	0	0	0
-957	-307	-195	-811	-73	-785	-12	-1783	0	0	0	0
-1611	-1038	-943	-1465	-622	-1401	-335	-1970	0	0	0	0
-1849	-1233	-1068	-1785	-934	-1809	-681	-2307	0	0	0	0
-2201	-1531	-1361	-1983	-1051	-1944	-828	-2413	0	0	0	0
-1753	-1048	-889	-1514	-633	-1387	-329	-1747	0	0	0	0
-1816	-1241	-935	-1506	-648	-1270	-301	-1649	0	0	0	0
-1506	-907	-941	-1303	-552	-1366	-286	-1762	0	0	0	0
-1447	-1264	-1187	-1096	-439	-1415	-264	-1513	0	0	0	0
-1465	-1371	-1289	-999	-340	-1302	-274	-1655	0	0	0	0
-459	-443	-553	-67	289	-768	408	-1156	0	0	0	0
-761	-725	-811	-453	-81	-1250	-46	-1598	0	0	0	0
-848	-794	-807	-447	-250	-1315	-73	-1949	0	0	0	0
-1265	-1215	-1188	-1089	-655	-1707	-189	-2032	0	0	0	0
-1085	-1353	-1353	-1064	-950	-1791	-252	-1960	0	0	0	0
-1513	-1475	-1227	-1343	-969	-1829	-280	-2124	0	0	0	0
-1599	-1297	-929	-1503	-809	-1565	-110	-1865	0	0	0	0
-2089	-1558	-962	-1849	-985	-1497	-37	-1559	0	0	0	0
-2268	-1647	-1033	-2067	-974	-1459	-47	-1282	0	0	0	0
-2382	-1753	-1157	-2237	-1241	-1583	-26	-1151	0	0	0	0
-2823	-2243	-1519	-2292	-1253	-1934	-236	-1428	0	0	0	0
-1811	-1350	-1136	-1355	-499	-1375	-99	-1295	0	0	0	0
-1683	-1020	-950	-1498	-575	-1257	-167	-1605	0	0	0	0
-2213	-1665	-1405	-1883	-1016	-1632	-473	-1933	0	0	0	0
-1737	-1501	-1494	-1508	-809	-1735	-355	-1945	0	0	0	0
-1083	-919	-747	-831	-180	-1180	309	-1631	0	0	0	0
-1074	-980	-764	-665	-117	-986	298	-1459	0	0	0	0
-1007	-831	-444	-551	6	-849	555	-938	0	0	0	0
-1289	-1162	-729	-791	-360	-1141	350	-1162	0	0	0	0
-1192	-921	-633	-801	-125	-817	794	-603	0	0	0	0
-951	-610	-283	-557	101	-526	1213	-378	0	0	0	0
-1518	-1143	-687	-1132	-289	-831	980	-372	0	0	0	0
-1275	-901	-479	-905	-197	-684	1022	-314	0	0	0	0
-1096	-502	-89	-867	135	-329	1326	-231	0	0	0	0
-862	-147	381	-731	554	-53	1386	-136	0	0	0	0
-1220	-375	-6	-1070	170	-203	909	-721	0	0	0	0
-1199	-531	-437	-941	-99	-525	580	-947	0	0	0	0
-1113	-809	-697	-948	-272	-1018	231	-1519	0	0	0	0
-1065	-840	-1034	-869	-309	-1225	-33	-1541	0	0	0	0
-1245	-1049	-1129	-910	-410	-1297	-209	-1668	0	0	0	0
-1337	-1185	-1332	-1220	-614	-1398	-454	-1853	0	0	0	0
-1479	-1087	-1117	-1115	-617	-1174	-282	-1659	0	0	0	0
-1366	-945	-803	-1053	-409	-863	-73	-1529	0	0	0	0
-725	-270	0	-415	264	-351	455	-1163	0	0	0	0
