6754875	7215739	13167668	4007292	-400000047	-400000047	-400000047	-400000047	2	321	1964506927	8367303	0	0	0	0	0
6743336	7209015	13152553	3992128	-400000047	-400000047	-400000047	-400000047	2	321	1964506929	8373357	0	0	0	0	0
6737709	7205439	13146688	3985500	-400000047	-400000047	-400000047	-400000047	2	321	1964506931	8373435	0	0	0	0	0
6734801	7199669	13144303	3984404	-400000047	-400000047	-400000047	-400000047	2	321	1964506933	8373470	8375343	0	0	0	0
6728268	7193089	13138486	3977728	-400000047	-400000047	-400000047	-400000047	2	321	1964506935	8379631	8380550	0	0	0	0
6724119	7191849	13135053	3973675	-400000047	-400000047	-400000047	-400000047	2	321	1964506937	8387225	0	0	0	0	0
6729698	7198573	13141967	3977442	-400000047	-400000047	-400000047	-400000047	2	321	1964506939	8387323	0	0	0	0	0
6733799	7202721	13146926	3981543	-400000047	-400000047	-400000047	-400000047	2	321	1964506941	8387363	8389912	0	0	0	0
6728316	7196236	13140203	3977299	-400000047	-400000047	-400000047	-400000047	2	321	1964506943	8397586	8399801	0	0	0	0
6720972	7187510	13133193	3972006	-400000047	-400000047	-400000047	-400000047	2	321	1964506945	8402299	0	0	0	0	0
6725407	7188130	13137294	3972769	-400000047	-400000047	-400000047	-400000047	2	321	1964506947	8402415	0	0	0	0	0
6728792	7195902	13142301	3973341	-400000047	-400000047	-400000047	-400000047	2	321	1964506949	8402472	0	0	0	0	0
6738282	7206536	13149787	3976727	-400000047	-400000047	-400000047	-400000047	2	321	1964506951	8402516	0	0	0	0	0
6745482	7214404	13156797	3981066	-400000047	-400000047	-400000047	-400000047	2	321	1964506953	8402631	0	0	0	0	0
6752253	7225132	13165332	3990984	-400000047	-400000047	-400000047	-400000047	2	321	1964506955	8405184	0	0	0	0	0
6754065	7230330	13168574	3994989	-400000047	-400000047	-400000047	-400000047	2	321	1964506957	8405258	0	0	0	0	0
6756354	7224369	13167907	3994751	-400000047	-400000047	-400000047	-400000047	2	321	1964506959	8405301	8409180	0	0	0	0
6753636	7221604	13166381	3989887	-400000047	-400000047	-400000047	-400000047	2	321	1964506961	8409720	0	0	0	0	0
6741238	7211686	13156510	3978538	-400000047	-400000047	-400000047	-400000047	2	321	1964506963	8409785	0	0	0	0	0
6738758	7212162	13153697	3976250	-400000047	-400000047	-400000047	-400000047	2	321	1964506965	8409819	0	0	0	0	0
6740952	7217503	13152028	3974247	-400000047	-400000047	-400000047	-400000047	2	321	1964506967	8409850	0	0	0	0	0
6738758	7221747	13154746	3976488	-400000047	-400000047	-400000047	-400000047	2	321	1964506969	8409889	8412357	0	0	0	0
6739903	7226515	13160421	3980541	-400000047	-400000047	-400000047	-400000047	2	321	1964506971	8412177	0	0	0	0	0
6749058	7230378	13163234	3982210	-400000047	-400000047	-400000047	-400000047	2	321	1964506973	8413959	0	0	0	0	0
6744862	7218933	13157369	3979301	-400000047	-400000047	-400000047	-400000047	2	321	1964506975	8414042	8415199	0	0	0	0
6742001	7214260	13154889	3979158	-400000047	-400000047	-400000047	-400000047	2	321	1964506977	8417149	0	0	0	0	0
6741429	7216549	13153506	3977728	-400000047	-400000047	-400000047	-400000047	2	321	1964506979	8417246	0	0	0	0	0
6742668	7221413	13153125	3978395	-400000047	-400000047	-400000047	-400000047	2	321	1964506981	8417284	8419977	0	0	0	0
6739283	7224369	13153554	3977442	-400000047	-400000047	-400000047	-400000047	2	321	1964506983	8453935	0	0	0	0	0
6746102	7228375	13157893	3977966	-400000047	-400000047	-400000047	-400000047	2	321	1964506985	8454026	0	0	0	0	0
6750059	7228804	13158704	3977442	-400000047	-400000047	-400000047	-400000047	2	321	1964506987	8454054	8457075	0	0	0	0
6742430	7219744	13150025	3972101	-400000047	-400000047	-400000047	-400000047	2	321	1964506989	8458524	0	0	0	0	0
6742859	7222557	13150025	3972006	-400000047	-400000047	-400000047	-400000047	2	321	1964506991	8458610	0	0	0	0	0
6747675	7232285	13158561	3979826	-400000047	-400000047	-400000047	-400000047	2	321	1964506993	8458638	0	0	0	0	0
6744194	7228089	13155175	3978491	-400000047	-400000047	-400000047	-400000047	2	321	1964506995	8458662	0	0	0	0	0
6744767	7225418	13154508	3973579	-400000047	-400000047	-400000047	-400000047	2	321	1964506997	8458702	8459530	0	0	0	0
6740618	7220555	13149644	3970337	-400000047	-400000047	-400000047	-400000047	2	321	1964506999	8460167	0	0	0	0	0
6743765	7223940	13154222	3975582	-400000047	-400000047	-400000047	-400000047	2	321	1964507001	8460237	8461957	0	0	0	0
6744528	7225705	13156844	3975391	-400000047	-400000047	-400000047	-400000047	2	321	1964507003	8463998	0	0	0	0	0
6744814	7226563	13155414	3973103	-400000047	-400000047	-400000047	-400000047	2	321	1964507005	8464066	0	0	0	0	0
6749773	7234955	13157989	3976202	-400000047	-400000047	-400000047	-400000047	2	321	1964507007	8464093	8464632	0	0	0	0
6748629	7233429	13157703	3976583	-400000047	-400000047	-400000047	-400000047	2	321	1964507009	8466370	0	0	0	0	0
6747914	7231379	13159419	3978395	-400000047	-400000047	-400000047	-400000047	2	321	1964507011	8466464	8467201	0	0	0	0
6755781	7236958	13163234	3980160	-400000047	-400000047	-400000047	-400000047	2	321	1964507013	8469601	0	0	0	0	0
6755638	7236624	13161660	3979492	-400000047	-400000047	-400000047	-400000047	2	321	1964507015	8469706	8471242	0	0	0	0
6744814	7224369	13150931	3970194	-400000047	-400000047	-400000047	-400000047	2	321	1964507017	8473848	8475532	0	0	0	0
6741095	7225657	13152791	3966522	-400000047	-400000047	-400000047	-400000047	2	321	1964507019	8477723	0	0	0	0	0
6749773	7236863	13160182	3974295	-400000047	-400000047	-400000047	-400000047	2	321	1964507021	8477782	0	0	0	0	0
6746435	7234717	13154889	3970242	-400000047	-400000047	-400000047	-400000047	2	321	1964507023	8477811	0	0	0	0	0
6743145	7232380	13149501	3964090	-400000047	-400000047	-400000047	-400000047	2	321	1964507025	8477847	8479669	0	0	0	0
6737995	7229710	13145352	3960800	-400000047	-400000047	-400000047	-400000047	2	321	1964507027	8480128	8481599	0	0	0	0
6746579	7236910	13153840	3969622	-400000047	-400000047	-400000047	-400000047	2	321	1964507029	8487994	0	0	0	0	0
6750059	7239056	13156844	3971624	-400000047	-400000047	-400000047	-400000047	2	321	1964507031	8488082	0	0	0	0	0
6752730	7240630	13162471	3972006	-400000047	-400000047	-400000047	-400000047	2	321	1964507033	8488167	8490773	0	0	0	0
6753445	7243348	13159753	3969145	-400000047	-400000047	-400000047	-400000047	2	321	1964507035	8492227	0	0	0	0	0
6751633	7239008	13157655	3967667	-400000047	-400000047	-400000047	-400000047	2	321	1964507037	8492321	8493352	0	0	0	0
6750536	7237482	13156224	3968334	-400000047	-400000047	-400000047	-400000047	2	321	1964507039	8494061	0	0	0	0	0
6743241	7230997	13148929	3959703	-400000047	-400000047	-400000047	-400000047	2	321	1964507041	8494133	0	0	0	0	0
6740332	7234621	13145114	3958178	-400000047	-400000047	-400000047	-400000047	2	321	1964507043	8494179	0	0	0	0	0
6738806	7236529	13143016	3955746	-400000047	-400000047	-400000047	-400000047	2	321	1964507045	8494223	8495891	0	0	0	0
6744814	7242298	13147880	3957367	-400000047	-400000047	-400000047	-400000047	2	321	1964507047	8497075	8498295	0	0	0	0
6741572	7234192	13145114	3953361	-400000047	-400000047	-400000047	-400000047	2	321	1964507049	8501484	0	0	0	0	0
6746674	7233811	13149644	3961802	-400000047	-400000047	-400000047	-400000047	2	321	1964507051	8501556	8502561	0	0	0	0
6745625	7234526	13148595	3962231	-400000047	-400000047	-400000047	-400000047	2	321	1964507053	8504586	8506525	0	0	0	0
6744623	7232476	13147546	3962469	-400000047	-400000047	-400000047	-400000047	2	321	1964507055	8511459	0	0	0	0	0
6745148	7235098	13150025	3958607	-400000047	-400000047	-400000047	-400000047	2	321	1964507057	8511566	0	0	0	0	0
6746579	7233572	13148595	3954792	-400000047	-400000047	-400000047	-400000047	2	321	1964507059	8511613	0	0	0	0	0
6745053	7232762	13147403	3956509	-400000047	-400000047	-400000047	-400000047	2	321	1964507061	8511658	0	0	0	0	0
6734276	7228709	13141013	3950930	-400000047	-400000047	-400000047	-400000047	2	321	1964507063	8514609	0	0	0	0	0
6734085	7227469	13141013	3953266	-400000047	-400000047	-400000047	-400000047	2	321	1964507065	8514676	8516820	0	0	0	0
6742382	7235098	13144876	3955507	-400000047	-400000047	-400000047	-400000047	2	321	1964507067	8567690	8569589	0	0	0	0
6741572	7233668	13145448	3954697	-400000047	-400000047	-400000047	-400000047	2	321	1964507069	8571490	0	0	0	0	0
6739807	7231856	13143493	3953123	-400000047	-400000047	-400000047	-400000047	2	321	1964507071	8571557	0	0	0	0	0
6743145	7234478	13146449	3956413	-400000047	-400000047	-400000047	-400000047	2	321	1964507073	8571583	8575730	0	0	0	0
6752444	7244397	13154460	3962469	-400000047	-400000047	-400000047	-400000047	2	321	1964507075	8575241	0	0	0	0	0
6746435	7239247	13146592	3957272	-400000047	-400000047	-400000047	-400000047	2	321	1964507077	8575311	0	0	0	0	0
6748820	7243109	13149882	3958893	-400000047	-400000047	-400000047	-400000047	2	321	1964507079	8575406	0	0	0	0	0
6748295	7238198	13146831	3957033	-400000047	-400000047	-400000047	-400000047	2	321	1964507081	8575451	8578286	0	0	0	0
6738854	7227278	13137914	3950310	-400000047	-400000047	-400000047	-400000047	2	321	1964507083	8578350	0	0	0	0	0
6732178	7219363	13133288	3944302	-400000047	-400000047	-400000047	-400000047	2	321	1964507085	8578400	8580665	0	0	0	0
6739140	7225657	13138867	3945732	-400000047	-400000047	-400000047	-400000047	2	321	1964507087	8580902	0	0	0	0	0
6742859	7227326	13141109	3951454	-400000047	-400000047	-400000047	-400000047	2	321	1964507089	8580945	8583041	0	0	0	0
6744337	7220269	13140632	3954220	-400000047	-400000047	-400000047	-400000047	2	321	1964507091	8592625	8593597	0	0	0	0
6743813	7219029	13139201	3953600	-400000047	-400000047	-400000047	-400000047	2	321	1964507093	8595838	0	0	0	0	0
6742430	7225609	13138438	3951263	-400000047	-400000047	-400000047	-400000047	2	321	1964507095	8595925	0	0	0	0	0
6748247	7233143	13144542	3953600	-400000047	-400000047	-400000047	-400000047	2	321	1964507097	8595953	8597868	0	0	0	0
6745959	7225562	13142062	3953981	-400000047	-400000047	-400000047	-400000047	2	321	1964507099	8598352	0	0	0	0	0
6741619	7225228	13138438	3952551	-400000047	-400000047	-400000047	-400000047	2	321	1964507101	8598406	8600248	0	0	0	0
6743622	7226372	13136865	3949070	-400000047	-400000047	-400000047	-400000047	2	321	1964507103	8600832	0	0	0	0	0
6746292	7232857	13139535	3951836	-400000047	-400000047	-400000047	-400000047	2	321	1964507105	8600895	0	0	0	0	0
6742049	7234621	13139392	3952217	-400000047	-400000047	-400000047	-400000047	2	321	1964507107	8602648	8603633	0	0	0	0
6741953	7235957	13140250	3953695	-400000047	-400000047	-400000047	-400000047	2	321	1964507109	8607575	8609676	0	0	0	0
6733656	7222605	13131429	3945827	-400000047	-400000047	-400000047	-400000047	2	321	1964507111	8611361	0	0	0	0	0
6731367	7212067	13130714	3945732	-400000047	-400000047	-400000047	-400000047	2	321	1964507113	8611430	0	0	0	0	0
6739283	7209063	13135625	3948069	-400000047	-400000047	-400000047	-400000047	2	321	1964507115	8611519	0	0	0	0	0
6747008	7220888	13145591	3954315	-400000047	-400000047	-400000047	-400000047	2	321	1964507117	8611584	8613864	0	0	0	0
6745339	7226658	13139726	3948593	-400000047	-400000047	-400000047	-400000047	2	321	1964507119	8614715	0	0	0	0	0
6737042	7223416	13129140	3938723	-400000047	-400000047	-400000047	-400000047	2	321	1964507121	8614784	8616370	0	0	0	0
6741381	7227087	13133241	3945923	-400000047	-400000047	-400000047	-400000047	2	321	1964507123	8619605	0	0	0	0	0
6747532	7230425	13134147	3950548	-400000047	-400000047	-400000047	-400000047	2	321	1964507125	8619676	8619973	0	0	0	0
6742144	7224799	13127233	3945112	-400000047	-400000047	-400000047	-400000047	2	321	1964507127	8621418	8622318	0	0	0	0
6737519	7223463	13125373	3940392	-400000047	-400000047	-400000047	-400000047	2	321	1964507129	8623889	8624713	0	0	0	0
6727028	7216120	13121320	3933239	-400000047	-400000047	-400000047	-400000047	2	321	1964507131	8626390	0	0	0	0	0
6718064	7206822	13115550	3926420	-400000047	-400000047	-400000047	-400000047	2	321	1964507133	8626456	8627157	0	0	0	0
6722451	7206869	13119937	3932142	-400000047	-400000047	-400000047	-400000047	2	321	1964507135	8628967	0	0	0	0	0
6737566	7223606	13133527	3945494	-400000047	-400000047	-400000047	-400000047	2	321	1964507137	8629032	8629606	0	0	0	0
6744814	7233286	13145352	3955364	-400000047	-400000047	-400000047	-400000047	2	321	1964507139	8632833	0	0	0	0	0
6753731	7244397	13155604	3963327	-400000047	-400000047	-400000047	-400000047	2	321	1964507141	8632912	0	0	0	0	0
6750679	7240630	13148643	3959799	-400000047	-400000047	-400000047	-400000047	2	321	1964507143	8632943	0	0	0	0	0
6742764	7227946	13137580	3948736	-400000047	-400000047	-400000047	-400000047	2	321	1964507145	8632979	8634815	0	0	0	0
6744004	7232476	13135625	3946257	-400000047	-400000047	-400000047	-400000047	2	321	1964507147	8635886	0	0	0	0	0
6735516	7225514	13130952	3945255	-400000047	-400000047	-400000047	-400000047	2	321	1964507149	8635941	8637040	0	0	0	0
6737423	7220650	13135959	3952455	-400000047	-400000047	-400000047	-400000047	2	321	1964507151	8642673	0	0	0	0	0
6725693	7205010	13118840	3936720	-400000047	-400000047	-400000047	-400000047	2	321	1964507153	8642736	0	0	0	0	0
6720639	7198906	13110591	3928566	-400000047	-400000047	-400000047	-400000047	2	321	1964507155	8642768	8643681	0	0	0	0
6715012	7195425	13104106	3922653	-400000047	-400000047	-400000047	-400000047	2	321	1964507157	8652262	0	0	0	0	0
6709051	7196093	13101531	3920650	-400000047	-400000047	-400000047	-400000047	2	321	1964507159	8652343	0	0	0	0	0
6712914	7210064	13108541	3926229	-400000047	-400000047	-400000047	-400000047	2	321	1964507161	8652373	0	0	0	0	0
6724072	7215739	13120462	3936434	-400000047	-400000047	-400000047	-400000047	2	321	1964507163	8652398	0	0	0	0	0
6755686	7239008	13153602	3967953	-400000047	-400000047	-400000047	-400000047	2	321	1964507165	8652434	8653831	0	0	0	0
6774235	7256747	13166953	3981400	-400000047	-400000047	-400000047	-400000047	2	321	1964507167	8653931	8655905	0	0	0	0
6761599	7247210	13150931	3962278	-400000047	-400000047	-400000047	-400000047	2	321	1964507169	8657734	0	0	0	0	0
6755400	7240153	13141538	3947306	-400000047	-400000047	-400000047	-400000047	2	321	1964507171	8657802	0	0	0	0	0
6749916	7235289	13135863	3936481	-400000047	-400000047	-400000047	-400000047	2	321	1964507173	8657834	0	0	0	0	0
6755114	7247591	13139154	3942108	-400000047	-400000047	-400000047	-400000047	2	321	1964507175	8657859	8658365	0	0	0	0
6750393	7242298	13136674	3949594	-400000047	-400000047	-400000047	-400000047	2	321	1964507177	8662197	0	0	0	0	0
6747294	7232142	13133813	3955173	-400000047	-400000047	-400000047	-400000047	2	321	1964507179	8662301	0	0	0	0	0
6744099	7228423	13128568	3955269	-400000047	-400000047	-400000047	-400000047	2	321	1964507181	8662353	0	0	0	0	0
6739044	7223177	13120319	3950262	-400000047	-400000047	-400000047	-400000047	2	321	1964507183	8662398	0	0	0	0	0
6739044	7222319	13119937	3947020	-400000047	-400000047	-400000047	-400000047	2	321	1964507185	8662457	8663051	0	0	0	0
6736231	7217598	13118030	3944969	-400000047	-400000047	-400000047	-400000047	2	321	1964507187	8664579	0	0	0	0	0
6727743	7204676	13114501	3943968	-400000047	-400000047	-400000047	-400000047	2	321	1964507189	8664656	8665309	0	0	0	0
6734228	7210589	13121129	3947878	-400000047	-400000047	-400000047	-400000047	2	321	1964507191	8667086	0	0	0	0	0
6743717	7225895	13132478	3959608	-400000047	-400000047	-400000047	-400000047	2	321	1964507193	8667154	8668725	0	0	0	0
6760407	7245970	13142778	3972721	-400000047	-400000047	-400000047	-400000047	2	321	1964507195	8669624	0	0	0	0	0
6750727	7230950	13124896	3958750	-400000047	-400000047	-400000047	-400000047	2	321	1964507197	8669693	8670730	0	0	0	0
6746006	7220698	13121034	3946590	-400000047	-400000047	-400000047	-400000047	2	321	1964507199	8677151	0	0	0	0	0
6749773	7229376	13127566	3951073	-400000047	-400000047	-400000047	-400000047	2	321	1964507201	8677252	0	0	0	0	0
6757498	7240200	13139535	3961563	-400000047	-400000047	-400000047	-400000047	2	321	1964507203	8677280	0	0	0	0	0
6758547	7242775	13141299	3962898	-400000047	-400000047	-400000047	-400000047	2	321	1964507205	8677306	0	0	0	0	0
6763745	7247639	13142205	3969288	-400000047	-400000047	-400000047	-400000047	2	321	1964507207	8677347	0	0	0	0	0
6763697	7239676	13143016	3972006	-400000047	-400000047	-400000047	-400000047	2	321	1964507209	8677375	0	0	0	0	0
6757307	7229233	13138963	3968668	-400000047	-400000047	-400000047	-400000047	2	321	1964507211	8677402	0	0	0	0	0
6761742	7238102	13139583	3970480	-400000047	-400000047	-400000047	-400000047	2	321	1964507213	8677428	0	0	0	0	0
6765700	7240439	13141919	3973389	-400000047	-400000047	-400000047	-400000047	2	321	1964507215	8677461	8678972	0	0	0	0
6773997	7250834	13151933	3984833	-400000047	-400000047	-400000047	-400000047	2	321	1964507217	8681000	0	0	0	0	0
6780148	7253361	13156606	3987503	-400000047	-400000047	-400000047	-400000047	2	321	1964507219	8681075	0	0	0	0	0
6773043	7250452	13149024	3978538	-400000047	-400000047	-400000047	-400000047	2	321	1964507221	8681119	0	0	0	0	0
6764460	7244873	13138915	3969240	-400000047	-400000047	-400000047	-400000047	2	321	1964507223	8681152	0	0	0	0	0
6755019	7235957	13128568	3963613	-400000047	-400000047	-400000047	-400000047	2	321	1964507225	8681200	8681603	0	0	0	0
6746579	7223654	13118983	3960991	-400000047	-400000047	-400000047	-400000047	2	321	1964507227	8683425	0	0	0	0	0
6743622	7220745	13117171	3958273	-400000047	-400000047	-400000047	-400000047	2	321	1964507229	8683507	8683891	0	0	0	0
6744671	7222081	13123370	3961706	-400000047	-400000047	-400000047	-400000047	2	321	1964507231	8685078	8687262	0	0	0	0
6756354	7232762	13139869	3971529	-400000047	-400000047	-400000047	-400000047	2	321	1964507233	8687556	0	0	0	0	0
6766463	7246399	13152648	3975916	-400000047	-400000047	-400000047	-400000047	2	321	1964507235	8687614	8689845	0	0	0	0
6782341	7263136	13165380	3991032	-400000047	-400000047	-400000047	-400000047	2	321	1964507237	8690776	8692192	0	0	0	0
6776285	7258463	13150645	3987980	-400000047	-400000047	-400000047	-400000047	2	321	1964507239	8694013	0	0	0	0	0
6765366	7244540	13136054	3976059	-400000047	-400000047	-400000047	-400000047	2	321	1964507241	8694083	0	0	0	0	0
6758786	7236290	13134910	3971910	-400000047	-400000047	-400000047	-400000047	2	321	1964507243	8694120	8694766	0	0	0	0
6754780	7226372	13130189	3966904	-400000047	-400000047	-400000047	-400000047	2	321	1964507245	8696378	0	0	0	0	0
6761456	7229329	13132573	3973913	-400000047	-400000047	-400000047	-400000047	2	321	1964507247	8696453	8697125	0	0	0	0
6760645	7230950	13134719	3973961	-400000047	-400000047	-400000047	-400000047	2	321	1964507249	8702255	0	0	0	0	0
6768084	7241154	13145972	3980923	-400000047	-400000047	-400000047	-400000047	2	321	1964507251	8702388	0	0	0	0	0
6766749	7243300	13149978	3983307	-400000047	-400000047	-400000047	-400000047	2	321	1964507253	8702447	8704633	0	0	0	0
6758595	7236481	13149692	3979444	-400000047	-400000047	-400000047	-400000047	2	321	1964507255	8704630	0	0	0	0	0
6750346	7230711	13141919	3974247	-400000047	-400000047	-400000047	-400000047	2	321	1964507257	8705346	8706740	0	0	0	0
6746817	7232571	13134147	3968716	-400000047	-400000047	-400000047	-400000047	2	321	1964507259	8715299	0	0	0	0	0
6754303	7240725	13137962	3970861	-400000047	-400000047	-400000047	-400000047	2	321	1964507261	8715388	0	0	0	0	0
6763268	7247353	13146306	3976583	-400000047	-400000047	-400000047	-400000047	2	321	1964507263	8715435	0	0	0	0	0
6767702	7253886	13152028	3979588	-400000047	-400000047	-400000047	-400000047	2	321	1964507265	8715477	8716990	0	0	0	0
6771517	7259798	13156987	3982496	-400000047	-400000047	-400000047	-400000047	2	321	1964507267	8717593	8719488	0	0	0	0
6773186	7261992	13156701	3984833	-400000047	-400000047	-400000047	-400000047	2	321	1964507269	8725333	0	0	0	0	0
6776142	7262421	13153936	3987741	-400000047	-400000047	-400000047	-400000047	2	321	1964507271	8725399	0	0	0	0	0
6781483	7262421	13157655	3990364	-400000047	-400000047	-400000047	-400000047	2	321	1964507273	8725425	8726138	0	0	0	0
6783009	7263136	13162423	3996468	-400000047	-400000047	-400000047	-400000047	2	321	1964507275	8728964	0	0	0	0	0
6790257	7275534	13174773	4007339	-400000047	-400000047	-400000047	-400000047	2	321	1964507277	8729038	0	0	0	0	0
6798411	7289601	13188029	4018354	-400000047	-400000047	-400000047	-400000047	2	321	1964507279	8729065	0	0	0	0	0
6805706	7294560	13195087	4024124	-400000047	-400000047	-400000047	-400000047	2	321	1964507281	8729090	8730774	0	0	0	0
6798888	7284212	13181497	4011059	-400000047	-400000047	-400000047	-400000047	2	321	1964507283	8732163	0	0	0	0	0
6794119	7275439	13171531	4004621	-400000047	-400000047	-400000047	-400000047	2	321	1964507285	8732248	8732967	0	0	0	0
6798983	7275772	13183595	4010773	-400000047	-400000047	-400000047	-400000047	2	321	1964507287	8734605	8736488	0	0	0	0
6799174	7280636	13183452	4009914	-400000047	-400000047	-400000047	-400000047	2	321	1964507289	8737071	0	0	0	0	0
